trait,environment,broad_sense_h2,genotype_vcov,residual_vcov,phenotypic_v_for_h2,total_vcov,mean_environments_per_genotype_harmonic,mean_plot_reps_per_genotype_environment_harmonic,mean_plot_reps_per_genotype_harmonic,genotype_x_environment_vcov,n_plot_means,n_genotypes,model,heritability_method,converged,has_warning,boundary_solution,boundary_vcov_sources,genotype_boundary,singular,h2_reliable,status,warning,error
embedding_std_547,Nebraska2025,0.31197952422274433,0.00013427011649407516,0.0005227559919882322,0.0004303811823182671,0.0008182138851988688,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_548,Nebraska2025,0.27503298253295805,0.0005234512728359422,0.0024358700322163244,0.0019032309071266222,0.004623095998234014,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_549,Nebraska2025,0.34615810475540437,0.0002953780573985069,0.0009849651222920664,0.0008533038901608885,0.0014913951628418183,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_550,Nebraska2025,0.2568848805801544,0.0001306968994392256,0.0006674630375515109,0.0005087761457352293,0.0013824690381592153,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_551,Nebraska2025,0.23212385013472384,0.00012964991729242517,0.0007571606569154175,0.0005585376824362375,0.001046154543984873,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_552,Nebraska2025,0.21170627563633576,0.00010565616561148392,0.0006945340860004905,0.0004990695967510084,0.0008664447273785341,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_553,Nebraska2025,0.4362494627134687,0.00043633485413614606,0.0009954428952399384,0.00100019573989191,0.001518428662350291,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_554,Nebraska2025,0.33047918495729184,0.0008604003807378416,0.003077265363211804,0.002603493411692576,0.00424604727853378,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_555,Nebraska2025,0.38772438389470903,0.0004122332111745354,0.0011492412579672743,0.0010632119833001838,0.0016598274154938193,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_556,Nebraska2025,0.2373115381551113,0.00020098284524314877,0.0011403330043683025,0.000846915606403354,0.0016622358794063227,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_557,Nebraska2025,0.3187579619601233,0.00012331195931413404,0.00046525385307400114,0.0003868513857845546,0.0008953561372047914,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_558,Nebraska2025,0.21132015806130666,7.721332578203539e-05,0.0005087406669178593,0.0003653855197270618,0.0006330704468214994,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_559,Nebraska2025,0.31524791901509525,0.0003608011138270153,0.001383545301837844,0.0011444995892573643,0.0021567767217120903,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_560,Nebraska2025,0.2988903834338429,0.00017652264697332276,0.0007310023868231301,0.0005905932634744493,0.0010181979680371858,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_561,Nebraska2025,0.2929543620390772,0.00022174618227246856,0.0009448176807858995,0.0007569308090483043,0.0015122141940059,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_562,Nebraska2025,0.37325622278699755,0.00011511605522708975,0.0003412426097581272,0.00030841027744306864,0.0005465696983250942,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_563,Nebraska2025,0.16800926436131922,0.00010415684772705763,0.0009105786635418091,0.0006199470494856691,0.0015251048262439097,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_564,Nebraska2025,0.348586657515568,0.00015292197828482504,0.0005044988485197082,0.00043869142718979564,0.0007045863834671129,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_565,Nebraska2025,0.2836935479903633,0.000213155926620821,0.0009501478688585372,0.0007513597969738164,0.001313555252008615,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_566,Nebraska2025,0.4032622663540986,0.0006716486945148035,0.0017546175582569938,0.001665538163506324,0.002944701087986357,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_567,Nebraska2025,0.13016963317631006,5.226147055780625e-05,0.000616525284566764,0.0004014874228539922,0.0007388603636479485,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_568,Nebraska2025,0.23862764499213587,0.0001736533277273411,0.0009781463546021708,0.0007277167225660881,0.0013047670771760664,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_569,Nebraska2025,0.49269472709368073,0.0006090791064256508,0.0011071578558114312,0.0012362200627120592,0.002086978285676425,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_570,Nebraska2025,0.29234595405658304,0.00015654890922764373,0.000668988010198546,0.0005354919644187857,0.001222451046975168,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_571,Nebraska2025,0.28190727907038515,0.00014547627157419018,0.0006542003597077846,0.0005160429771587005,0.0009139009161743428,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_572,Nebraska2025,0.24001964596614997,0.0001002456090640926,0.0005603576634161539,0.00041765584921423584,0.0008685464949461541,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_573,Nebraska2025,0.35907910948392424,0.00017435306951244997,0.0005493995098272843,0.00048555614879137283,0.0008396870328379339,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_574,Nebraska2025,0.15937534430123035,4.180165011342738e-05,0.00038924119361800533,0.000262284296838408,0.0004932044183044319,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_575,Nebraska2025,0.21615766887885807,6.269214771778432e-05,0.0004013429105193148,0.00029002971785802836,0.0005592157468024375,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_576,Nebraska2025,0.1837519543281225,5.286601676687485e-05,0.00041458268421884725,0.0002877031537442751,0.000516862438929065,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_577,Nebraska2025,0.26275494838479596,0.00011853472411185372,0.0005871525316570395,0.00045112270897468894,0.0008345185452810201,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_578,Nebraska2025,0.3587027180279668,0.00014130972418988777,0.00044600647373865,0.00039394662233607704,0.0007074231688905198,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_579,Nebraska2025,0.2466480437606118,0.00018057805167820794,0.0009737099098802031,0.0007321284569095178,0.0015144981413447935,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_580,Nebraska2025,0.4240090863232686,0.00044829633672058045,0.0010751029191094262,0.0010572800234257126,0.0021172208079880024,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_581,Nebraska2025,0.3220100125048722,0.0002339793023123239,0.0008697125323590441,0.0007266212019068309,0.0013247370071946788,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_582,Nebraska2025,0.1906471840810749,5.592472147502586e-05,0.00041913670888655093,0.0002933414503056244,0.0006872718843546879,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_583,Nebraska2025,0.33975916822386176,0.00020404703786089588,0.0007000126221946914,0.0006005637432172327,0.0010593300845338585,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_584,Nebraska2025,0.0,0.0,0.00047947280485206406,0.0002715936411144103,0.0006926611965238643,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"genotype,row",True,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_585,Nebraska2025,0.2529320658761072,0.0001117000371480955,0.0005824436358401618,0.0004416207045998237,0.0010476711705782345,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_586,Nebraska2025,0.0,0.0,0.0008005004505749235,0.00045343725417847043,0.0011960361401192206,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,genotype,True,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_587,Nebraska2025,0.31403278509667154,0.00019856945761526112,0.0007657468170033947,0.0006323207863603594,0.0015790507717217592,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_588,Nebraska2025,0.1251341222538867,8.617650709960341e-05,0.0010636506157907042,0.000688673125662387,0.0016742402003891272,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_589,Nebraska2025,0.2004286312139663,5.6631361915800016e-05,0.00039884014171936543,0.00028255125813508934,0.0006062603719833005,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_590,Nebraska2025,0.31989881350928495,0.00023279427572464947,0.0008737306731310889,0.0007277122199076012,0.0014219193274126536,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_591,Nebraska2025,0.3116011882965442,0.00028166636349747065,0.0010985513841109476,0.0009039322508276662,0.0017054833595209957,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_592,Nebraska2025,0.14620882296146254,6.820236653022786e-05,0.0007031077873665941,0.00046647230412493314,0.0009782391885686766,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_593,Nebraska2025,0.23609722945008368,8.948823822607504e-05,0.000511160792197888,0.00037903129331297335,0.0007410264196878515,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_594,Nebraska2025,0.18346677515865673,8.391392470624138e-05,0.0006593178737999413,0.0004573794063457815,0.0009945065489294729,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_595,Nebraska2025,0.4253840364489543,0.0002550861449032231,0.0006083139158645014,0.0005996608312635475,0.0009220659682047671,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_596,Nebraska2025,0.34743069432923696,0.00019430827656957423,0.0006443089141795139,0.0005592720497672587,0.0010545758917221847,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_597,Nebraska2025,0.32852377160625695,0.0009655397262108242,0.0034840018058290563,0.0029390254516134225,0.00473128396248096,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_598,Nebraska2025,0.4084842958882183,0.00023397308673658827,0.0005981377338855105,0.00057278355396217,0.0010930959640118067,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_599,Nebraska2025,0.29980942440026354,0.00047556890245701406,0.001960779739055679,0.001586237335295041,0.002885280867554711,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_600,Nebraska2025,0.31150286379738384,0.0015017864951759599,0.005859933277913114,0.004821100123666255,0.011129238537755805,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_601,Nebraska2025,0.19724352552817878,6.773324696654634e-05,0.0004866618891099872,0.00034339908894434043,0.0005986123948535438,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_602,Nebraska2025,0.3638417115695901,0.000168785070127109,0.0005209920717728015,0.00046389697706450666,0.0008187605579949197,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_603,Nebraska2025,0.35948421179396745,0.0001690673039826394,0.0005318069726779168,0.0004703052274227208,0.0009555572105657774,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_604,Nebraska2025,0.35025851453771867,0.00034270144764708167,0.0011223084080137702,0.0009784243163921053,0.002585356897284109,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_605,Nebraska2025,0.22071097867576525,0.00017467079627572668,0.001088777916369915,0.000791400578819082,0.002116506302805475,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_606,Nebraska2025,0.24699684234311037,9.547377337328062e-05,0.0005138470476350384,0.00038653843695967284,0.0007116569009028601,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_607,Nebraska2025,0.1979461892881861,7.375691439650328e-05,0.0005275984159598606,0.00037261093361651927,0.0006879346244407537,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_608,Nebraska2025,0.17131915206156043,6.253988179499585e-05,0.0005340511119466912,0.0003650489804696399,0.0007912156405496462,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_609,Nebraska2025,0.28643922211443734,0.00027873837571861757,0.001225856492718365,0.0009731152516789647,0.0016645250448747506,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_610,Nebraska2025,0.29585109964369877,0.00017895808483901272,0.0007519466398857929,0.0006048924105894371,0.001267810093796161,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_611,Nebraska2025,0.1402597459621054,6.179380535834175e-05,0.0006686880098737597,0.00044056692769882004,0.0009483107278723271,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_612,Nebraska2025,0.28866704567644946,0.00010818142800890515,0.00047062263745767814,0.0003747619606366831,0.0009171042861262232,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_613,Nebraska2025,0.16707955339689642,0.0001262893500338709,0.001111453576584174,0.000755863583941186,0.0015401862544530544,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_614,Nebraska2025,0.35972573089037074,0.00019996039854228254,0.0006283229473085286,0.0005558690451398987,0.0009290655331403591,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_615,Nebraska2025,0.4326546395972189,0.0002444641372225133,0.0005659338640206831,0.0005650329728350953,0.0008710698579390403,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_616,Nebraska2025,0.21037582116678796,9.129716863710469e-05,0.0006049595058153231,0.00043397177551465587,0.0008028881337310615,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_617,Nebraska2025,0.2023249457134591,0.00019018998180356548,0.0013237579975495365,0.0009400224037273207,0.0018722676495399964,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_618,Nebraska2025,0.2269380953142412,5.214967607696481e-05,0.0003136193599323638,0.00022979692327439847,0.00046071314519563055,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_619,Nebraska2025,0.3355663343282715,0.00034936830772198084,0.0012212403183099463,0.0010411303875918834,0.001795524991890093,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_620,Nebraska2025,0.37741551346371643,0.00029159855033496,0.0008491966842683002,0.0007726194073445086,0.0015672093081155291,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_621,Nebraska2025,0.32849437900994877,0.00021943310585968666,0.0007918961690576737,0.0006679965316942027,0.0014538518940089107,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_622,Nebraska2025,0.28179154357979896,0.00016305312139085695,0.0007336620541727025,0.0005786302857760629,0.0012532833515218125,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_623,Nebraska2025,0.05131437038346967,1.4999785152935038e-05,0.0004895676788847144,0.0002923115891482719,0.0006138444985927703,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
