environment,genotype,embedding_mean_30,embedding_std_897
Georgia2025,PI533936,-0.08916462565416385,0.8715216244456995
Georgia2025,PI533937,-0.01973979007973903,0.8242583307605721
Georgia2025,PI533939,-0.05492082919841286,0.8632708593152107
Georgia2025,PI533940,-0.03536173682862519,0.8278387838600743
Georgia2025,PI533943,-0.04810863442187404,0.866487390356722
Georgia2025,PI533948,-0.07040233631141816,0.8392899794958768
Georgia2025,PI533949,-0.08324888734357123,0.8744399140319377
Georgia2025,PI533954,-0.03026872950189713,0.8363615074578177
Georgia2025,PI533955,-0.05917195724059464,0.8459222129980051
Georgia2025,PI533956,0.03951485675487418,0.9321921449417344
Georgia2025,PI533957,-0.02822459162249272,0.8650039673142659
Georgia2025,PI533961,0.03151070399396904,0.8600648803229646
Georgia2025,PI533962,-0.00514984509362141,0.8130705983350613
Georgia2025,PI533964,-0.07332258093505145,0.8219068435561486
Georgia2025,PI533965,-0.17071414694858902,0.7939454578080827
Georgia2025,PI533967,-0.14376277697747855,0.8238613513624266
Georgia2025,PI533970,-0.01097051759256777,0.8276705346476755
Georgia2025,PI533972,-0.13070865723482564,0.8440998640827345
Georgia2025,PI533976,-0.0750737435936019,0.8257605429992594
Georgia2025,PI533979,0.01755431934920938,0.8550860055950692
Georgia2025,PI533980,-0.04222295306878156,0.8321616935819024
Georgia2025,PI533985,-0.02958407900099614,0.8617408659457054
Georgia2025,PI533986,0.00830531601769773,0.8955045523102261
Georgia2025,PI533989,-0.13753297906191714,0.8087822415311936
Georgia2025,PI533991,0.00617088110561757,0.8808378008385128
Georgia2025,PI533996,-0.10722431824255273,0.8494303326406276
Georgia2025,PI533997,0.00785458697478047,0.8238902689479795
Georgia2025,PI533998,-0.07681959741778759,0.8713534714194978
Georgia2025,PI534009,-0.0232439096692681,0.8383664653871651
Georgia2025,PI534021,-0.07673307153588373,0.8286399636628441
Georgia2025,PI534028,-0.14675056413121954,0.8560577716754075
Georgia2025,PI534037,-0.07775968574227407,0.8755711239699422
Georgia2025,PI534046,0.0108769522514696,0.8338166866689518
Georgia2025,PI534053,-0.03731165222185362,0.8750502143287143
Georgia2025,PI534054,0.01379042782727235,0.8339255813204446
Georgia2025,PI534070,-0.07867247902476189,0.8631530574753524
Georgia2025,PI534075,-0.0723750724775922,0.8612390338217094
Georgia2025,PI534079,-0.16891564924825153,0.8452579385677976
Georgia2025,PI534092,-0.05871228160309051,0.8533499771358161
Georgia2025,PI534096,-0.05398971467046063,0.8480231080436367
Georgia2025,PI534097,-0.10171589946680971,0.8444899999830862
Georgia2025,PI534099,-0.04713357387543199,0.8605469211128496
Georgia2025,PI534101,-0.01281518282369372,0.8527114383068006
Georgia2025,PI534104,-0.02661803094632804,0.8864593847948059
Georgia2025,PI534105,-0.01032517534372618,0.8523277900109291
Georgia2025,PI534108,-0.01232142002860449,0.8381872391429847
Georgia2025,PI534112,-0.03997406738399729,0.8901344906791334
Georgia2025,PI534114,0.01375137485455414,0.8893204123105096
Georgia2025,PI534115,-0.01853854192058061,0.8485517383026623
Georgia2025,PI534116,-0.08309075600103089,0.8513357457771832
Georgia2025,PI534117,-0.08754731182630276,0.842307731622618
Georgia2025,PI534120,-0.05646612485718111,0.8201280258834582
Georgia2025,PI534123,-0.0435639486317436,0.8687932483302399
Georgia2025,PI534124,0.03253142499346737,0.8078885634844967
Georgia2025,PI534127,-0.12596172909365697,0.854982775285955
Georgia2025,PI534128,-0.06208278290244083,0.846824959416582
Georgia2025,PI534132,-0.0947115991478522,0.8495514257288556
Georgia2025,PI534133,-0.04398448528622792,0.8182282973361251
Georgia2025,PI534135,0.03422678287092602,0.8284083584594587
Georgia2025,PI534138,-0.056300137359458,0.8749956657310547
Georgia2025,PI534139,0.05258067396979855,0.8407655923843906
Georgia2025,PI534144,-0.02978011434695845,0.8682700703716614
Georgia2025,PI534145,-0.1159950984679636,0.8082217330400894
Georgia2025,PI534148,-0.13861098433995392,0.841909180816139
Georgia2025,PI534157,-0.10794053678134896,0.8299909176453262
Georgia2025,PI534163,-0.00213752187156047,0.8369912651480136
Georgia2025,PI534165,-0.1701890519635423,0.8677309150303036
Georgia2025,PI534167,-0.04071702176387552,0.8310279922233231
Georgia2025,PI535783,-0.03481850285176668,0.8209657807453741
Georgia2025,PI535793,-0.09585735375236884,0.8218412449487223
Georgia2025,PI535794,-0.0550428816040946,0.8659581306141904
Georgia2025,PI535795,0.00843784750809038,0.8244199314239561
Georgia2025,PI535796,-0.04871256021388704,0.8566942644400637
Georgia2025,PI540518,-0.12232305274226128,0.8434371433160164
Georgia2025,PI540816,-0.1017184322582475,0.8710894009855106
Georgia2025,PI542406,-0.21985320344696604,0.7816840223905243
Georgia2025,PI542718,0.01505723704517404,0.851534055034988
Georgia2025,PI548797,-0.16615617381419362,0.816139418308377
Georgia2025,PI550604,-0.10132707487182208,0.8639690705875106
Georgia2025,PI552851,-0.0402896869560931,0.8786655520546142
Georgia2025,PI552856,-0.11818586641744304,0.8467264903226478
Georgia2025,PI552861,-0.10385338409721732,0.8044694200311016
Georgia2025,PI561071,-0.13524349853661097,0.8096976463321313
Georgia2025,PI561072,-0.0973608164467307,0.8061740732288553
Georgia2025,PI561073,-0.135384541486946,0.8184387940595031
Georgia2025,PI561472,-0.1689145103922779,0.7928028840542807
Georgia2025,PI561840,-0.0196311537192531,0.858283256417869
Georgia2025,PI562730,-0.02153733197072181,0.8670436269208716
Georgia2025,PI562732,0.02396555882176829,0.8509300221301163
Georgia2025,PI562781,0.00226019326888095,0.8746209698318355
Georgia2025,PI562897,-0.03881919364048942,0.8692573090274359
Georgia2025,PI562970,0.01446378815016876,0.8536963546124287
Georgia2025,PI562971,-0.03025813272513766,0.8684951067710485
Georgia2025,PI562981,-0.0273559652349247,0.8359117139342368
Georgia2025,PI562982,-0.0140046497989327,0.861850020698826
Georgia2025,PI562985,-1.3406898025235e-4,0.8275690524852372
Georgia2025,PI562990,-0.03606020028190003,0.8644177868616156
Georgia2025,PI562991,0.05281388098158168,0.8689491138493938
Georgia2025,PI562994,-0.01226401334838608,0.8661286630038699
Georgia2025,PI562998,0.0759168004761889,0.8726086200998949
Georgia2025,PI563002,0.03356229659526441,0.8471579491640568
Georgia2025,PI563006,0.01457686391549169,0.8421631978318773
Georgia2025,PI563009,-0.03638028682876627,0.8455788721533241
Georgia2025,PI563020,0.04314951075621983,0.8410577379877666
Georgia2025,PI563021,-0.01248926524299868,0.8575879094706127
Georgia2025,PI563022,-0.02622306082471519,0.8446449711115585
Georgia2025,PI563032,-0.02804890518239694,0.8734946762954447
Georgia2025,PI563196,-0.07549180911961023,0.8485105628012664
Georgia2025,PI563295,0.01396206529246375,0.8428991029586165
Georgia2025,PI563329,-0.05530602379336225,0.8649184258714215
Georgia2025,PI563330,-0.04230605972043487,0.8300408097657745
Georgia2025,PI563331,-0.02826467001803383,0.8247325194585268
Georgia2025,PI563332,-0.11437251970261184,0.8095147572687245
Georgia2025,PI563338,0.01739671079282482,0.8303943729604228
Georgia2025,PI563348,-0.01261056092233003,0.8498415948046546
Georgia2025,PI563350,0.04004664443996696,0.8507993105458626
Georgia2025,PI563355,-0.07718444155143281,0.8568501090674734
Georgia2025,PI564163,-0.04922826143500251,0.8350115991339462
Georgia2025,PI564164,-0.07340358741440141,0.8459582575966607
Georgia2025,PI564165,-0.07861597762194145,0.8554846152885837
Georgia2025,PI565121,-0.07665718200031794,0.8023775999254001
Georgia2025,PI566819,0.09347995054063946,0.9258353904106146
Georgia2025,PI568717,-0.06406752397430274,0.8503674606971737
Georgia2025,PI569090,-0.12810758153980337,0.8222656752336523
Georgia2025,PI569148,-0.16568027074817185,0.8637596573851176
Georgia2025,PI569244,-0.03101914914682958,0.8165233410623711
Georgia2025,PI569264,-0.01172765926557203,0.8514829862057487
Georgia2025,PI569416,-0.15139963580794255,0.8407811377554566
Georgia2025,PI569418,-0.02912179273847311,0.8884018122684214
Georgia2025,PI569419,-0.04074823873095199,0.8840999238629057
Georgia2025,PI569420,0.07848305119462379,0.8560073681606208
Georgia2025,PI569421,-0.00237525263053454,0.8551162504279698
Georgia2025,PI569422,0.01713854779151773,0.8650345424498572
Georgia2025,PI569423,0.01109800519908164,0.8744102915599604
Georgia2025,PI569425,0.05639955679353532,0.8765657330210297
Georgia2025,PI569427,-0.16922861402617426,0.8310342371696571
Georgia2025,PI569433,-8.825772255814397e-5,0.8554590429525287
Georgia2025,PI569435,-0.06046855899794597,0.8538310570382069
Georgia2025,PI569443,0.03957777718139375,0.8562932146702364
Georgia2025,PI569444,-0.03685230695245222,0.8233142979318164
Georgia2025,PI569445,-0.03801126874691758,0.8566270436724214
Georgia2025,PI569446,-9.3072144609563e-4,0.8613661411516472
Georgia2025,PI569447,-0.06542486192786232,0.8543410770315185
Georgia2025,PI569452,-0.02539497648604297,0.8764150034377648
Georgia2025,PI569453,-0.04913706354776957,0.8115265088246286
Georgia2025,PI569454,-0.00786750213438396,0.8441190114113606
Georgia2025,PI569455,-0.00740106255842099,0.9010596643122716
Georgia2025,PI569457,0.03437362488984291,0.802729470889768
Georgia2025,PI569458,-0.00343714004113858,0.8465710066482235
Georgia2025,PI569459,-0.05432328923580833,0.858039465607097
Georgia2025,PI569460,-0.09135688610281915,0.8957982138654067
Georgia2025,PI569462,-0.10113072711495578,0.8511222462738787
Georgia2025,PI569465,-0.10180705177490228,0.8490782083773744
Georgia2025,PI569886,-0.03396477721742295,0.858338315841768
Georgia2025,PI570031,-0.01322842095117531,0.824188845155719
Georgia2025,PI570038,-0.02471240597798732,0.8969812442490143
Georgia2025,PI570039,-0.03335168265106415,0.867319614519563
Georgia2025,PI570042,0.01282778376856924,0.8778357676288555
Georgia2025,PI570047,0.05015132150411377,0.8884408247593104
Georgia2025,PI570053,-0.05003198372287153,0.8751634998822373
Georgia2025,PI570071,0.02119045150997363,0.8712308492855025
Georgia2025,PI570073,-0.02131124941772908,0.8679008069149032
Georgia2025,PI570074,-0.01399690815974391,0.8274664139827147
Georgia2025,PI570075,-0.1041280451514838,0.8365241731120651
Georgia2025,PI570076,-0.08005582439639554,0.839996862971353
Georgia2025,PI570085,-0.02022314643596955,0.8563554224161086
Georgia2025,PI570087,-0.03745538207622436,0.8553483400780933
Georgia2025,PI570090,0.07790925304713239,0.8779868167837226
Georgia2025,PI570091,0.01924781168133474,0.8576829700547417
Georgia2025,PI570096,-0.01223420650097729,0.8344985687673563
Georgia2025,PI570106,-0.07372507156900256,0.8773859060142923
Georgia2025,PI570109,-0.00603538283739846,0.8590694968873825
Georgia2025,PI570110,0.04469835224206235,0.8543580959888747
Georgia2025,PI570114,-0.01447818904339928,0.8414897065734308
Georgia2025,PI570145,-0.02137933104563776,0.8721959118829848
Georgia2025,PI570254,0.00124332433236273,0.8009343237238304
Georgia2025,PI570371,0.00925914908335084,0.8585780926465864
Georgia2025,PI570373,0.04152070674193699,0.8719733729061933
Georgia2025,PI570388,-0.07039555612238522,0.8094282894463207
Georgia2025,PI570400,-0.06888388402402275,0.8636985569949283
Georgia2025,PI570431,-0.1326681475418155,0.821543872599634
Georgia2025,PI574455,-0.15137505802455997,0.8514235882241703
Georgia2025,PI576130,-0.17226904934659767,0.801950625487685
Georgia2025,PI576333,-0.14517785511957507,0.8150046060276279
Georgia2025,PI576337,-0.01011757904468206,0.8343620614702709
Georgia2025,PI576339,-0.02909996808374611,0.8576461053874302
Georgia2025,PI576340,-0.00586869176144176,0.8555189650650281
Georgia2025,PI576345,0.01114255937501925,0.8587924743593436
Georgia2025,PI576347,-0.02119042770178655,0.8555837787247904
Georgia2025,PI576349,-0.04610162173685219,0.8309112191171923
Georgia2025,PI576350,-0.07452606084479199,0.8332436921742375
Georgia2025,PI576352,-0.11978308343205692,0.842420686257908
Georgia2025,PI576359,-0.07010361145937957,0.8825550908717019
Georgia2025,PI576364,-0.07833864730660871,0.8257719048339218
Georgia2025,PI576366,-0.11899281627174035,0.8599280177969786
Georgia2025,PI576373,-0.09683008283755756,0.8571138104125205
Georgia2025,PI576375,-0.03493324438282502,0.810825631660655
Georgia2025,PI576380,-0.03641314104471701,0.8449575536519809
Georgia2025,PI576385,0.03631529368080688,0.8548711626985535
Georgia2025,PI576386,-0.01292103972328444,0.8610719380528722
Georgia2025,PI576387,-0.00526779608985267,0.8185607491818995
Georgia2025,PI576390,-0.1329345479451858,0.8434836285716512
Georgia2025,PI576391,-0.01179034284363189,0.8447340111776785
Georgia2025,PI576393,-0.06759242264642809,0.8592082451248706
Georgia2025,PI576394,-0.05459133053169954,0.8584815622291428
Georgia2025,PI576396,-0.19867008830080893,0.8510842402741966
Georgia2025,PI576399,-0.01671119984542855,0.8759511899695266
Georgia2025,PI576401,-0.05802397534018166,0.853969242509375
Georgia2025,PI576418,0.02108597475319624,0.8594734648851342
Georgia2025,PI576422,-0.00742767078961712,0.8728614701288838
Georgia2025,PI576425,-0.05865653607652538,0.8602696852101165
Georgia2025,PI576426,-0.09685488952337663,0.8118999759204585
Georgia2025,PI576428,0.05919230778469294,0.8527615239085667
Georgia2025,PI576434,-0.07262313454233266,0.8318976985425772
Georgia2025,PI576435,-0.1145547010457683,0.7881636737938951
Georgia2025,PI576437,0.04190549851492475,0.8462548463801529
Georgia2025,PI583832,-0.07887458299313732,0.8288974520518405
Georgia2025,PI585291,-0.06028497971448876,0.8345553780663513
Georgia2025,PI585295,-0.05367553170241797,0.8439057149636651
Georgia2025,PI585406,0.00939981661687225,0.85250278996405
Georgia2025,PI585448,-0.06302263269666468,0.8411205402909105
Georgia2025,PI585452,-0.01317604237325286,0.8526093089626047
Georgia2025,PI585454,3.579211261019e-4,0.8239332631973255
Georgia2025,PI585461,0.00570549116052086,0.8458879309640993
Georgia2025,PI585467,-0.00761751961528653,0.8453839697824047
Georgia2025,PI585577,0.05438957755949102,0.8104901269629948
Georgia2025,PI585608,-0.02173060414455518,0.8610133674207944
Georgia2025,PI585961,-0.01569964818268261,0.8709102403002511
Georgia2025,PI585966,0.01522238329365091,0.818107870655583
Georgia2025,PI586435,0.04616157518024394,0.8805514731020334
Georgia2025,PI586443,-0.01805148690494708,0.8205418334351733
Georgia2025,PI586499,-0.04909002924813706,0.8892408366135729
Georgia2025,PI586541,-0.05011777369024663,0.8486828449314858
Georgia2025,PI593916,-0.01340685376964172,0.8528662594756321
Georgia2025,PI595699,-0.06167417471272976,0.8738414656701566
Georgia2025,PI595702,-0.03933190108515807,0.8557127953155483
Georgia2025,PI595714,-0.035594474242335,0.8945944587620726
Georgia2025,PI595718,-0.02110314157000523,0.8678021394133069
Georgia2025,PI595720,0.00420600543607695,0.8169691601561495
Georgia2025,PI595739,-0.11388574193375504,0.8162052609364663
Georgia2025,PI595740,0.04286652933031267,0.82208062875901
Georgia2025,PI595741,-0.124537398071105,0.8464824419564938
Georgia2025,PI595743,-0.06325590046549051,0.7998384107462359
Georgia2025,PI595744,-0.0060989647639861,0.850057747003947
Georgia2025,PI595745,-0.01869293301904985,0.8381222308751531
Georgia2025,PI597945,-0.01080380108480002,0.8501940272727937
Georgia2025,PI597946,-0.07767164944337092,0.8351258700704944
Georgia2025,PI597949,-0.07491643963250709,0.8590662857395913
Georgia2025,PI597950,-0.03647569996776757,0.83567512441091
Georgia2025,PI597951,-0.03152989377837285,0.8261532003665696
Georgia2025,PI597952,-0.05476372858972654,0.8153331182585127
Georgia2025,PI597957,-0.0936946247338896,0.8361891013102589
Georgia2025,PI597958,-0.06565233373174106,0.8517979695225631
Georgia2025,PI597960,-0.10054372561185183,0.9100869522621456
Georgia2025,PI597961,-0.05316825132090234,0.8789536564156467
Georgia2025,PI597964,-0.03056613476742151,0.8488073791235404
Georgia2025,PI597965,-0.05580143340836659,0.8617452409622468
Georgia2025,PI597966,-0.05410398737887498,0.877724269213356
Georgia2025,PI597967,0.00248901170264734,0.8584765878299555
Georgia2025,PI597968,-0.10111283834626188,0.8484072238160556
Georgia2025,PI597971,-0.0223756736801944,0.858311828923603
Georgia2025,PI597972,-0.00364280535382183,0.8284104921184104
Georgia2025,PI597973,-0.07803923433465113,0.8577539778463238
Georgia2025,PI597976,0.00162147923510659,0.8138863607208743
Georgia2025,PI597980,-0.00364209527041367,0.8572796549989257
Georgia2025,PI597982,-0.10972222101142293,0.8489279362525188
Georgia2025,PI598069,-0.06757822411294781,0.8280397571645135
Georgia2025,PI601816,-0.12371235215586909,0.8191178123458683
Georgia2025,PI607931,-0.06505403013633103,0.880821075089024
Georgia2025,PI609456,-0.00332405385032541,0.8495583190089552
Georgia2025,PI619807,0.04511662006168081,0.8602712615451212
Georgia2025,PI619838,0.02524447742782108,0.8812348235093115
Georgia2025,PI629034,-0.14479992807972358,0.8358753681067633
Georgia2025,PI629040,-0.14871448206241827,0.8465572022403088
Georgia2025,PI629059,-0.09874685030398676,0.8327510660670571
Georgia2025,PI63715,-0.01245957808605264,0.8517937137793994
Georgia2025,PI641807,0.03891895032058864,0.8561335821030414
Georgia2025,PI641810,-0.0668040170798185,0.8800373697854446
Georgia2025,PI641821,0.01845042617407585,0.9069663179651908
Georgia2025,PI641824,-0.13037611865997303,0.8787874474576071
Georgia2025,PI641829,0.02304554339296532,0.8937124709659836
Georgia2025,PI641830,-0.05297435665388381,0.8646413197962609
Georgia2025,PI641834,0.01301490436273401,0.8954202482989796
Georgia2025,PI641835,-0.04945858381361304,0.8729640538017954
Georgia2025,PI641849,0.01433262374136934,0.7968348314807895
Georgia2025,PI641850,-0.07263107959820482,0.8515850351341574
Georgia2025,PI641860,0.06802058335647866,0.83706954031668
Georgia2025,PI641862,0.02746487548631977,0.8825270880097255
Georgia2025,PI641874,0.06836588862871239,0.8601225491875666
Georgia2025,PI641892,0.00118466430079356,0.8884681435649039
Georgia2025,PI641909,-0.05194623977241544,0.856791288798517
Georgia2025,PI642791,-0.01514216265662409,0.8287287954343885
Georgia2025,PI642793,-0.02950947105265031,0.8336726782952207
Georgia2025,PI642992,-0.00540681285523623,0.8025335782631934
Georgia2025,PI642998,-0.05086615168344126,0.8631811513157466
Georgia2025,PI643016,-0.03079171869065346,0.8253774036133101
Georgia2025,PI646242,-0.01992963963326826,0.8700233840210357
Georgia2025,PI646251,-0.0896741584353835,0.8349725053807863
Georgia2025,PI646266,-0.00187381304954116,0.8834897802924034
Georgia2025,PI651491,0.01271651060943865,0.8563556046770606
Georgia2025,PI651492,0.01532212483602378,0.8068242225068469
Georgia2025,PI651493,-0.1018542579723041,0.8351163089060426
Georgia2025,PI651495,-0.03884259589268459,0.85347195388959185
Georgia2025,PI651496,-0.04455004978758197,0.8640257694972566
Georgia2025,PI651497,-0.1235262746602735,0.8026855238647969
Georgia2025,PI653616,0.07476256863838361,0.8978259699002719
Georgia2025,PI655970,-0.00285722732212248,0.851185315871854
Georgia2025,PI655971,-0.02125480140113117,0.8016866122923768
Georgia2025,PI655972,-0.03276489273628528,0.8276927827571365
Georgia2025,PI655973,-0.06741977636717791,0.8373648121863593
Georgia2025,PI655974,0.0102427505818619,0.8777130507645394
Georgia2025,PI655975,-0.11053701548505712,0.849551590794908
Georgia2025,PI655976,4.456867515523e-4,0.8909088308809013
Georgia2025,PI655977,-0.03968181089342033,0.8518809733180592
Georgia2025,PI655978,-0.13449830484882322,0.8449070815523554
Georgia2025,PI655979,-0.039974728272698,0.8788644237497835
Georgia2025,PI655981,-0.00928933314641472,0.8691579533912709
Georgia2025,PI655982,-0.04362230680252813,0.859054567894349
Georgia2025,PI655983,-0.01762393832673899,0.8823674567364458
Georgia2025,PI655984,-0.01483467164246109,0.863294882487933
Georgia2025,PI655985,-0.06186247664078807,0.8545297915436059
Georgia2025,PI655986,-0.04904642468908524,0.8427350180149655
Georgia2025,PI655988,-0.00966600814552609,0.8565992714097131
Georgia2025,PI655989,-0.0477796426758004,0.842726890156887
Georgia2025,PI655990,-0.01174923762088643,0.880844072338407
Georgia2025,PI655991,-0.02182708252102033,0.8451831943425517
Georgia2025,PI655992,-0.03037140225538846,0.8704183887648339
Georgia2025,PI655993,-0.02812805212186263,0.8497538350430633
Georgia2025,PI655994,-0.10826624132870458,0.8287016093645434
Georgia2025,PI655995,-0.1134886056812968,0.8349754115963
Georgia2025,PI655997,-0.08754137163254387,0.8951617050851712
Georgia2025,PI655998,0.02580729021748064,0.8382722295299138
Georgia2025,PI655999,-0.09289631945647922,0.8308696991466346
Georgia2025,PI656001,-0.00533004939120059,0.835997311911888
Georgia2025,PI656002,-0.02725898926752307,0.8661905338905735
Georgia2025,PI656003,-0.04837631392086111,0.8440820404291063
Georgia2025,PI656004,-0.15819555450310777,0.8174133508291528
Georgia2025,PI656006,-0.07852578408929892,0.8577875891595601
Georgia2025,PI656007,-0.10623091048322587,0.8580203353441329
Georgia2025,PI656008,-0.20828462303287645,0.7859915831983904
Georgia2025,PI656009,-0.04753778601611742,0.8569982951290277
Georgia2025,PI656010,-0.05984042096685452,0.8757013082925381
Georgia2025,PI656011,-0.18954106310835447,0.78327649099312735
Georgia2025,PI656012,0.05190638120997668,0.8375467751999021
Georgia2025,PI656013,0.01164591690419208,0.8584931993836675
Georgia2025,PI656014,-8.4673403439819e-4,0.8769095477091657
Georgia2025,PI656016,-0.1328112842811629,0.825864082694989
Georgia2025,PI656017,0.04112639007366377,0.8236508273597449
Georgia2025,PI656018,-0.06230189594561726,0.8469140847517421
Georgia2025,PI656019,0.03262032752520012,0.8504791350468229
Georgia2025,PI656021,-0.05316028835148024,0.8360097039295612
Georgia2025,PI656022,-0.08001295941179354,0.849426369780229
Georgia2025,PI656023,-0.00617562706390948,0.8660955102620405
Georgia2025,PI656024,-0.1670191603552019,0.7934020192098642
Georgia2025,PI656028,-0.06204946482528215,0.871079196149183
Georgia2025,PI656029,-0.03494233697747446,0.8291653802389141
Georgia2025,PI656031,-0.15242637877752227,0.8084799617480851
Georgia2025,PI656032,-0.07275186528124311,0.832481259613687
Georgia2025,PI656033,-0.05530827673861922,0.8595402471625893
Georgia2025,PI656034,-0.15602228111343378,0.801800309517626
Georgia2025,PI656035,-0.04926120488193532,0.8283062194168818
Georgia2025,PI656036,-0.09830424947054538,0.7795218996120098
Georgia2025,PI656037,-0.0914648221357538,0.8024227583583454
Georgia2025,PI656038,-0.02952929553364208,0.8868953348110983
Georgia2025,PI656039,-0.13341497583089093,0.8332075391097735
Georgia2025,PI656041,0.05802100004056478,0.8465366636912612
Georgia2025,PI656042,-0.07595129419088636,0.8741523706142637
Georgia2025,PI656043,-0.12947518917772086,0.8161797344222436
Georgia2025,PI656044,-0.15086710981518778,0.8042047104751583
Georgia2025,PI656046,-0.02651909144757937,0.8337638705404757
Georgia2025,PI656047,-0.01549261814745178,0.850963424346321
Georgia2025,PI656048,-0.1298068553704243,0.826698649184594
Georgia2025,PI656049,-0.03181870462656371,0.8661747978395771
Georgia2025,PI656050,-0.00501158145692302,0.8188288627511541
Georgia2025,PI656052,-0.2667838314078436,0.8486989780384345
Georgia2025,PI656053,-0.12411082210160844,0.8247432001841988
Georgia2025,PI656055,-0.0582371670318524,0.8667665579503572
Georgia2025,PI656056,-0.07180464743057523,0.8544444849886845
Georgia2025,PI656058,-0.08785683784562366,0.8278611115159082
Georgia2025,PI656059,-0.11911791201014046,0.799166496393241
Georgia2025,PI656060,-0.04566358913884639,0.8673927412385231
Georgia2025,PI656062,-0.2288361798644284,0.8049523496279141
Georgia2025,PI656064,-0.01455598780957691,0.8628534072553942
Georgia2025,PI656065,-0.09035698132393238,0.8440947089294643
Georgia2025,PI656067,-0.1001972896890238,0.8522101623209901
Georgia2025,PI656068,-0.1596235517018691,0.8439946555998324
Georgia2025,PI656070,-0.00596955173661485,0.8792543063624205
Georgia2025,PI656071,-0.02979675849629816,0.810902191879532
Georgia2025,PI656072,-0.13612039996747535,0.8017839182668764
Georgia2025,PI656074,-0.00559070931907721,0.8391191027374495
Georgia2025,PI656075,-0.14754624422602314,0.8337521287889131
Georgia2025,PI656076,-0.06940413221093207,0.8088406671918681
Georgia2025,PI656078,-0.07948510648509005,0.876824468917012
Georgia2025,PI656079,-0.0732703657835203,0.8098543671537596
Georgia2025,PI656081,0.00187260957190665,0.8620947369213048
Georgia2025,PI656082,-0.08794685640111123,0.8694230714012441
Georgia2025,PI656085,-0.1829113870719893,0.826010809043744
Georgia2025,PI656087,-0.04155927653677457,0.8689982205327886
Georgia2025,PI656089,-0.01768494842902725,0.8510966273710057
Georgia2025,PI656090,0.02317130056274872,0.8614047831294092
Georgia2025,PI656092,-0.14780770991432235,0.8126706805795693
Georgia2025,PI656093,-0.04469507228617068,0.8521717457684632
Georgia2025,PI656095,-0.01604999112316903,0.8797295110889206
Georgia2025,PI656096,-0.0926042421629682,0.8557063953064816
Georgia2025,PI656097,-0.04714067305953458,0.8542434624471137
Georgia2025,PI656098,-0.00467187698087664,0.8528194825111435
Georgia2025,PI656099,0.01923840082982381,0.890542706774703
Georgia2025,PI656100,-0.00506826160128678,0.8573189529174619
Georgia2025,PI656102,0.0378019565870981,0.856455752065064
Georgia2025,PI656103,-0.14652296290951136,0.8802682822398573
Georgia2025,PI656104,0.03534668563011722,0.8662783428878182
Georgia2025,PI656105,-0.01561246413345554,0.8806605242063966
Georgia2025,PI656106,-0.07156270761333917,0.875316263080731
Georgia2025,PI656107,-0.04567411307229709,0.8323215492328645
Georgia2025,PI656109,-0.07270577018425982,0.8739059232255327
Georgia2025,PI656110,-0.06685804481963621,0.8551330373347875
Georgia2025,PI656111,-0.0355187002551418,0.848894284695026
Georgia2025,PI656112,-0.0668819756090605,0.8533661933917466
Georgia2025,PI656114,-0.1719815149518793,0.819947875415487
Georgia2025,PI656115,-0.00275414507320775,0.8722302402758565
Georgia2025,PI656117,0.02008742973921468,0.8295629108423622
Georgia2025,PI656118,-0.03911477325266505,0.8467854176937666
Georgia2025,PI656119,0.00709359971524582,0.8285149578527214
Georgia2025,PI656120,-0.1826174136809997,0.8273238139824985
Georgia2025,PI656121,-0.02707685711789414,0.8377401964555731
Georgia2025,PI659693,-0.06728295079658926,0.8681919265142543
Georgia2025,PI659694,-0.16720745165262693,0.805464027473682
Georgia2025,PI659753,-0.09551965788586794,0.846236343110267
Georgia2025,PI92270,-0.05702434046395407,0.8385290345988827
