image_id,image_path,environment,plotNumber,genotype,estimated_leaf_area,log_estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
10218_LeafPhotoA_2025-10-21 16_28_06.931,data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_06.931-05_00.jpg,Alabama2025,10218,,1961708,14.489326080304691,4,CV2,ok
10218_LeafPhotoA_2025-10-21 16_28_23.991,data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_23.991-05_00.jpg,Alabama2025,10218,,1949036,14.482845449329886,0,CV2,failed_cropping
10218_LeafPhotoA_2025-10-21 16_28_35.785,data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_35.785-05_00.jpg,Alabama2025,10218,,1870699,14.441822715777597,0,CV2,failed_cropping
10219_LeafPhotoA_2025-10-21 16_29_03.246,data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_03.246-05_00.jpg,Alabama2025,10219,PI534114,2270715,14.635605317836006,0,CV2,failed_cropping
10219_LeafPhotoA_2025-10-21 16_29_17.375,data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_17.375-05_00.jpg,Alabama2025,10219,PI534114,1942345,14.479406563960428,4,CV2,ok
10219_LeafPhotoA_2025-10-21 16_29_28.049,data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_28.049-05_00.jpg,Alabama2025,10219,PI534114,1612796,14.293479876697381,4,CV2,ok
10220_LeafPhotoA_2025-10-21 16_29_54.183,data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_29_54.183-05_00.jpg,Alabama2025,10220,PI533843,1515247,14.231089019940264,4,CV2,ok
10220_LeafPhotoA_2025-10-21 16_30_04.939,data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_30_04.939-05_00.jpg,Alabama2025,10220,PI533843,2216249,14.611326685157819,4,CV2,ok
10220_LeafPhotoA_2025-10-21 16_30_15.029,data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_30_15.029-05_00.jpg,Alabama2025,10220,PI533843,1760525,14.381122617987636,4,CV2,ok
10221_LeafPhotoA_2025-10-21 16_31_04.553,data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_04.553-05_00.jpg,Alabama2025,10221,PI533943,1929717,14.472883918005175,4,CV2,ok
10221_LeafPhotoA_2025-10-21 16_31_17.489,data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_17.489-05_00.jpg,Alabama2025,10221,PI533943,1883235,14.44850160070202,4,CV2,ok
10221_LeafPhotoA_2025-10-21 16_31_53.189,data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_53.189-05_00.jpg,Alabama2025,10221,PI533943,1840950,14.425792300693765,4,CV2,ok
10222_LeafPhotoA_2025-10-21 16_32_14.693,data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_32_14.693-05_00.jpg,Alabama2025,10222,PI576381,1696867,14.34429416754452,4,CV2,ok
10222_LeafPhotoA_2025-10-21 16_32_32.660,data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_32_32.660-05_00.jpg,Alabama2025,10222,PI576381,1537586,14.245724212057858,4,CV2,ok
10222_LeafPhotoA_2025-10-21 16_33_05.685,data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_33_05.685-05_00.jpg,Alabama2025,10222,PI576381,1584162,14.275566118854282,4,CV2,ok
10223_LeafPhotoA_2025-10-21 16_33_30.249,data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_33_30.249-05_00.jpg,Alabama2025,10223,PI656004,2261879,14.631706441742901,4,CV2,ok
10223_LeafPhotoA_2025-10-21 16_33_47.805,data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_33_47.805-05_00.jpg,Alabama2025,10223,PI656004,2445651,14.709821903119538,4,CV2,ok
10223_LeafPhotoA_2025-10-21 16_34_01.169,data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_34_01.169-05_00.jpg,Alabama2025,10223,PI656004,1978183,14.497689304579938,4,CV2,ok
10224_LeafPhotoA_2025-10-21 16_34_28.713,data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_34_28.713-05_00.jpg,Alabama2025,10224,,2030975,14.524026531279477,4,CV2,ok
10224_LeafPhotoA_2025-10-21 16_34_45.184,data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_34_45.184-05_00.jpg,Alabama2025,10224,,2211060,14.608982596513442,4,CV2,ok
10224_LeafPhotoA_2025-10-21 16_35_00.194,data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_35_00.194-05_00.jpg,Alabama2025,10224,,1612607,14.29336268203971,4,CV2,ok
10225_LeafPhotoA_2025-10-21 16_40_00.073,data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_00.073-05_00.jpg,Alabama2025,10225,PI656053,2470269,14.719837609556826,4,CV2,ok
10225_LeafPhotoA_2025-10-21 16_40_11.931,data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_11.931-05_00.jpg,Alabama2025,10225,PI656053,2199486,14.60373425466768,4,CV2,ok
10225_LeafPhotoA_2025-10-21 16_40_26.242,data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_26.242-05_00.jpg,Alabama2025,10225,PI656053,1348117,14.114219361940124,4,CV2,ok
10226_LeafPhotoA_2025-10-21 16_41_07.869,data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_07.869-05_00.jpg,Alabama2025,10226,PI656029,1653916,14.318656367302724,4,CV2,ok
10226_LeafPhotoA_2025-10-21 16_41_20.940,data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_20.940-05_00.jpg,Alabama2025,10226,PI656029,1629112,14.303545639057456,4,CV2,ok
10226_LeafPhotoA_2025-10-21 16_41_35.577,data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_35.577-05_00.jpg,Alabama2025,10226,PI656029,1403582,14.154538098442538,4,CV2,ok
10227_LeafPhotoA_2025-10-21 16_37_57.270,data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_37_57.270-05_00.jpg,Alabama2025,10227,,2025050,14.521104949575975,4,CV2,ok
10227_LeafPhotoA_2025-10-21 16_38_10.841,data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_38_10.841-05_00.jpg,Alabama2025,10227,,1616683,14.295887077287304,3,CV2,ok
10227_LeafPhotoA_2025-10-21 16_38_24.729,data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_38_24.729-05_00.jpg,Alabama2025,10227,,1965618,14.491317257656334,3,CV2,ok
10304_LeafPhotoA_2025-10-23 09_54_08.925,data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_54_08.925-05_00.jpg,Alabama2025,10304,,0,,0,SAM3,failed_segmentation
10304_LeafPhotoA_2025-10-23 09_54_55.728,data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_54_55.728-05_00.jpg,Alabama2025,10304,,1993943,14.505624643338068,4,CV2,ok
10304_LeafPhotoA_2025-10-23 09_55_18.087,data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_55_18.087-05_00.jpg,Alabama2025,10304,,1694392,14.342834532382817,4,SAM3,ok
10305_LeafPhotoA_2025-10-23 09_55_46.075,data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_55_46.075-05_00.jpg,Alabama2025,10305,PI576333,1869644,14.441258596375725,4,CV2,ok
10305_LeafPhotoA_2025-10-23 09_55_57.422,data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_55_57.422-05_00.jpg,Alabama2025,10305,PI576333,1710874,14.35251490901716,4,CV2,ok
10305_LeafPhotoA_2025-10-23 09_56_10.314,data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_56_10.314-05_00.jpg,Alabama2025,10305,PI576333,1418254,14.164937095562061,4,CV2,ok
10306_LeafPhotoA_2025-10-23 09_56_50.132,data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_56_50.132-05_00.jpg,Alabama2025,10306,PI561073,1542619,14.24899217927381,4,CV2,ok
10306_LeafPhotoA_2025-10-23 09_57_00.240,data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_00.240-05_00.jpg,Alabama2025,10306,PI561073,1546050,14.251213849133048,4,CV2,ok
10306_LeafPhotoA_2025-10-23 09_57_10.156,data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_10.156-05_00.jpg,Alabama2025,10306,PI561073,3012735,14.918358862037314,4,CV2,ok
10307_LeafPhotoA_2025-10-23 09_57_46.559,data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_57_46.559-05_00.jpg,Alabama2025,10307,PI656072,1814109,14.411104996054862,4,CV2,ok
10307_LeafPhotoA_2025-10-23 09_57_57.301,data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_57_57.301-05_00.jpg,Alabama2025,10307,PI656072,3152329,14.963652102685474,4,CV2,ok
10307_LeafPhotoA_2025-10-23 09_58_23.780,data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_58_23.780-05_00.jpg,Alabama2025,10307,PI656072,2263732,14.632525336740086,4,CV2,ok
10308_LeafPhotoA_2025-10-23 09_58_50.362,data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_58_50.362-05_00.jpg,Alabama2025,10308,PI656118,2701823,14.809437288324773,2,CV2,ok
10308_LeafPhotoA_2025-10-23 09_59_01.365,data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_59_01.365-05_00.jpg,Alabama2025,10308,PI656118,2568832,14.758961878858301,0,CV2,failed_cropping
10308_LeafPhotoA_2025-10-23 09_59_14.938,data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_59_14.938-05_00.jpg,Alabama2025,10308,PI656118,2332969,14.66265226330277,4,CV2,ok
10309_LeafPhotoA_2025-10-23 10_00_01.268,data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_01.268-05_00.jpg,Alabama2025,10309,PI641824,1059045,13.872878116598592,3,CV2,ok
10309_LeafPhotoA_2025-10-23 10_00_21.452,data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_21.452-05_00.jpg,Alabama2025,10309,PI641824,2102151,14.558471664185264,0,CV2,failed_cropping
10309_LeafPhotoA_2025-10-23 10_00_30.749,data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_30.749-05_00.jpg,Alabama2025,10309,PI641824,2559131,14.755178305703492,4,CV2,ok
10313_LeafPhotoA_2025-10-23 10_01_27.144,data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_27.144-05_00.jpg,Alabama2025,10313,PI597972,1692003,14.34142359219638,3,CV2,ok
10313_LeafPhotoA_2025-10-23 10_01_36.569,data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_36.569-05_00.jpg,Alabama2025,10313,PI597972,1799695,14.403127764064617,4,CV2,ok
10313_LeafPhotoA_2025-10-23 10_01_45.400,data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_45.400-05_00.jpg,Alabama2025,10313,PI597972,0,,0,SAM3,failed_segmentation
10314_LeafPhotoA_2025-10-23 10_02_10.361,data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_10.361-05_00.jpg,Alabama2025,10314,PI576332,2047409,14.532085649277233,4,CV2,ok
10314_LeafPhotoA_2025-10-23 10_02_24.077,data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_24.077-05_00.jpg,Alabama2025,10314,PI576332,1593730,14.281587738790526,4,CV2,ok
10314_LeafPhotoA_2025-10-23 10_02_50.119,data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_50.119-05_00.jpg,Alabama2025,10314,PI576332,1490466,14.214599380702882,4,CV2,ok
10315_LeafPhotoA_2025-10-23 10_03_15.522,data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_15.522-05_00.jpg,Alabama2025,10315,PI576347,1417170,14.164172483248128,4,CV2,ok
10315_LeafPhotoA_2025-10-23 10_03_26.881,data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_26.881-05_00.jpg,Alabama2025,10315,PI576347,1903810,14.459367699438136,4,CV2,ok
10315_LeafPhotoA_2025-10-23 10_03_36.682,data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_36.682-05_00.jpg,Alabama2025,10315,PI576347,1414865,14.162544678147574,4,CV2,ok
10316_LeafPhotoA_2025-10-23 10_04_11.887,data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_11.887-05_00.jpg,Alabama2025,10316,PI656104,2029282,14.523192593872007,4,CV2,ok
10316_LeafPhotoA_2025-10-23 10_04_22.443,data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_22.443-05_00.jpg,Alabama2025,10316,PI656104,1381172,14.138442972065441,4,CV2,ok
10316_LeafPhotoA_2025-10-23 10_04_34.824,data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_34.824-05_00.jpg,Alabama2025,10316,PI656104,1456709,14.191690339766275,4,CV2,ok
10317_LeafPhotoA_2025-10-23 10_04_55.038,data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_04_55.038-05_00.jpg,Alabama2025,10317,PI656025,1122803,13.931338795357995,1,CV2,ok
10317_LeafPhotoA_2025-10-23 10_05_05.507,data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_05_05.507-05_00.jpg,Alabama2025,10317,PI656025,929340,13.74222993576986,4,CV2,ok
10317_LeafPhotoA_2025-10-23 10_05_12.349,data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_05_12.349-05_00.jpg,Alabama2025,10317,PI656025,916265,13.728060903126757,4,CV2,ok
10320_LeafPhotoA_2025-10-23 10_05_58.409,data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_05_58.409-05_00.jpg,Alabama2025,10320,,1438811,14.17932763603432,4,CV2,ok
10320_LeafPhotoA_2025-10-23 10_06_12.615,data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_06_12.615-05_00.jpg,Alabama2025,10320,,1823126,14.416063168112714,3,CV2,ok
10320_LeafPhotoA_2025-10-23 10_06_23.841,data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_06_23.841-05_00.jpg,Alabama2025,10320,,1901214,14.45800318746513,4,CV2,ok
10321_LeafPhotoA_2025-10-23 10_06_45.031,data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_06_45.031-05_00.jpg,Alabama2025,10321,PI534053,1295847,14.074675093369695,0,CV2,failed_cropping
10321_LeafPhotoA_2025-10-23 10_06_54.968,data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_06_54.968-05_00.jpg,Alabama2025,10321,PI534053,1628731,14.303311741965583,0,CV2,failed_cropping
10321_LeafPhotoA_2025-10-23 10_07_02.796,data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_07_02.796-05_00.jpg,Alabama2025,10321,PI534053,1849721,14.430545374870603,0,CV2,failed_cropping
10322_LeafPhotoA_2025-10-23 10_07_49.818,data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_07_49.818-05_00.jpg,Alabama2025,10322,PI629040,1372100,14.131852970909266,4,CV2,ok
10322_LeafPhotoA_2025-10-23 10_07_56.562,data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_07_56.562-05_00.jpg,Alabama2025,10322,PI629040,1410319,14.159326477900438,4,CV2,ok
10322_LeafPhotoA_2025-10-23 10_08_04.346,data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_08_04.346-05_00.jpg,Alabama2025,10322,PI629040,1216643,14.011605984646577,4,CV2,ok
10323_LeafPhotoA_2025-10-23 10_08_34.812,data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_34.812-05_00.jpg,Alabama2025,10323,PI576396,1746014,14.372846033677144,4,CV2,ok
10323_LeafPhotoA_2025-10-23 10_08_44.853,data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_44.853-05_00.jpg,Alabama2025,10323,PI576396,2130050,14.571656011588498,4,CV2,ok
10323_LeafPhotoA_2025-10-23 10_08_54.268,data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_54.268-05_00.jpg,Alabama2025,10323,PI576396,1618385,14.296939296379474,4,CV2,ok
10324_LeafPhotoA_2025-10-23 10_09_30.099,data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_30.099-05_00.jpg,Alabama2025,10324,,1929188,14.472609746962709,4,CV2,ok
10324_LeafPhotoA_2025-10-23 10_09_38.315,data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_38.315-05_00.jpg,Alabama2025,10324,,1410707,14.159601555125848,4,CV2,ok
10324_LeafPhotoA_2025-10-23 10_09_44.978,data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_44.978-05_00.jpg,Alabama2025,10324,,1781398,14.392909007266802,4,CV2,ok
10325_LeafPhotoA_2025-10-23 10_10_16.742,data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_16.742-05_00.jpg,Alabama2025,10325,PI656039,2721061,14.81653243574269,4,CV2,ok
10325_LeafPhotoA_2025-10-23 10_10_24.266,data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_24.266-05_00.jpg,Alabama2025,10325,PI656039,1828271,14.418881269461322,4,CV2,ok
10325_LeafPhotoA_2025-10-23 10_10_35.765,data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_35.765-05_00.jpg,Alabama2025,10325,PI656039,2066898,14.541559490566772,4,CV2,ok
10401_LeafPhotoA_2025-10-23 14_14_43.457,data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_14_43.457-05_00.jpg,Alabama2025,10401,,1925858,14.470882140688628,0,CV2,failed_cropping
10401_LeafPhotoA_2025-10-23 14_15_06.638,data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_15_06.638-05_00.jpg,Alabama2025,10401,,1223153,14.016942509052367,4,CV2,ok
10401_LeafPhotoA_2025-10-23 14_15_29.042,data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_15_29.042-05_00.jpg,Alabama2025,10401,,1448611,14.18611572425312,4,CV2,ok
10402_LeafPhotoA_2025-10-23 14_16_29.990,data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_16_29.990-05_00.jpg,Alabama2025,10402,PI533757,2189010,14.598959944790591,4,CV2,ok
10402_LeafPhotoA_2025-10-23 14_16_47.632,data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_16_47.632-05_00.jpg,Alabama2025,10402,PI533757,1868425,14.440606387953029,4,CV2,ok
10402_LeafPhotoA_2025-10-23 14_17_04.343,data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_17_04.343-05_00.jpg,Alabama2025,10402,PI533757,1831983,14.420909544697176,4,CV2,ok
10402_LeafPhotoA_2025-10-23 14_18_09.396,data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_18_09.396-05_00.jpg,Alabama2025,10402,PI533757,2021417,14.519309308600198,4,CV2,ok
10404_LeafPhotoA_2025-10-23 14_19_59.534,data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_19_59.534-05_00.jpg,Alabama2025,10404,PI642791,1526888,14.238742235079878,4,CV2,ok
10404_LeafPhotoA_2025-10-23 14_20_13.221,data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_20_13.221-05_00.jpg,Alabama2025,10404,PI642791,2101527,14.558174781310512,4,CV2,ok
10404_LeafPhotoA_2025-10-23 14_20_35.958,data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_20_35.958-05_00.jpg,Alabama2025,10404,PI642791,1504611,14.224044950994733,4,CV2,ok
10405_LeafPhotoA_2025-10-23 14_21_09.008,data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_09.008-05_00.jpg,Alabama2025,10405,PI576373,1388894,14.144018304929538,4,CV2,ok
10405_LeafPhotoA_2025-10-23 14_21_32.825,data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_32.825-05_00.jpg,Alabama2025,10405,PI576373,1547859,14.252383243711977,4,CV2,ok
10405_LeafPhotoA_2025-10-23 14_21_58.543,data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_58.543-05_00.jpg,Alabama2025,10405,PI576373,1276696,14.05978604872607,4,CV2,ok
10406_LeafPhotoA_2025-10-23 14_22_39.670,data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_22_39.670-05_00.jpg,Alabama2025,10406,PI656001,1811802,14.409832488091315,4,CV2,ok
10406_LeafPhotoA_2025-10-23 14_23_05.516,data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_23_05.516-05_00.jpg,Alabama2025,10406,PI656001,1923358,14.469583174690605,4,CV2,ok
10406_LeafPhotoA_2025-10-23 14_23_21.950,data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_23_21.950-05_00.jpg,Alabama2025,10406,PI656001,1991439,14.504368050956465,4,CV2,ok
10407_LeafPhotoA_2025-10-23 14_24_13.745,data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_13.745-05_00.jpg,Alabama2025,10407,PI656071,2410613,14.695391629970093,4,CV2,ok
10407_LeafPhotoA_2025-10-23 14_24_27.781,data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_27.781-05_00.jpg,Alabama2025,10407,PI656071,2848450,14.862285544650408,4,CV2,ok
10407_LeafPhotoA_2025-10-23 14_24_42.081,data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_42.081-05_00.jpg,Alabama2025,10407,PI656071,2551776,14.752300145299758,4,CV2,ok
10408_LeafPhotoA_2025-10-23 14_25_15.767,data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_15.767-05_00.jpg,Alabama2025,10408,PI641836,2075871,14.545891382608902,4,CV2,ok
10408_LeafPhotoA_2025-10-23 14_25_36.298,data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_36.298-05_00.jpg,Alabama2025,10408,PI641836,1821773,14.415320760675831,4,CV2,ok
10408_LeafPhotoA_2025-10-23 14_25_51.798,data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_51.798-05_00.jpg,Alabama2025,10408,PI641836,2286508,14.642536320871415,4,CV2,ok
10409_LeafPhotoA_2025-10-23 14_26_26.910,data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_26_26.910-05_00.jpg,Alabama2025,10409,PI656031,1527416,14.239087976699087,4,CV2,ok
10409_LeafPhotoA_2025-10-23 14_26_41.975,data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_26_41.975-05_00.jpg,Alabama2025,10409,PI656031,1991736,14.504517178223306,4,CV2,ok
10409_LeafPhotoA_2025-10-23 14_27_00.554,data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_27_00.554-05_00.jpg,Alabama2025,10409,PI656031,1631232,14.304846115509502,4,CV2,ok
10410_LeafPhotoA_2025-10-23 14_27_31.198,data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_27_31.198-05_00.jpg,Alabama2025,10410,PI533766,1429891,14.173108775554686,4,CV2,ok
10410_LeafPhotoA_2025-10-23 14_27_46.362,data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_27_46.362-05_00.jpg,Alabama2025,10410,PI533766,1391503,14.14589501589258,4,CV2,ok
10410_LeafPhotoA_2025-10-23 14_28_23.573,data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_28_23.573-05_00.jpg,Alabama2025,10410,PI533766,1525292,14.237696425104408,4,CV2,ok
10412_LeafPhotoA_2025-10-23 14_29_07.058,data/externalsourcerequired/aamu2025/block1/10412_LeafPhotoA_2025-10-23 14_29_07.058-05_00.jpg,Alabama2025,10412,PI533939,1772713,14.388021699421142,4,CV2,ok
