image_path,image_id,plotNumber,environment,ExG_P20_disease_pct
1057_LeafPhotoA_2025-09-08 12_49_00.094-05_00_leaf.png,1057_LeafPhotoA_2025-09-08 12_49_00.094-05_00,1057,Nebraska2025,8.52
1058_LeafPhotoA_2025-09-08 12_49_24.947-05_00_leaf.png,1058_LeafPhotoA_2025-09-08 12_49_24.947-05_00,1058,Nebraska2025,0.02
1058_LeafPhotoA_2025-09-08 12_50_17.103-05_00_leaf.png,1058_LeafPhotoA_2025-09-08 12_50_17.103-05_00,1058,Nebraska2025,0.77
1058_LeafPhotoA_2025-09-08 12_50_31.062-05_00_leaf.png,1058_LeafPhotoA_2025-09-08 12_50_31.062-05_00,1058,Nebraska2025,0.19
1059_LeafPhotoA_2025-09-08 12_51_02.759-05_00_leaf.png,1059_LeafPhotoA_2025-09-08 12_51_02.759-05_00,1059,Nebraska2025,1.6
1059_LeafPhotoA_2025-09-08 12_51_04.089-05_00_leaf.png,1059_LeafPhotoA_2025-09-08 12_51_04.089-05_00,1059,Nebraska2025,1.63
1059_LeafPhotoA_2025-09-08 12_51_19.205-05_00_leaf.png,1059_LeafPhotoA_2025-09-08 12_51_19.205-05_00,1059,Nebraska2025,0.0
1060_LeafPhotoA_2025-09-08 12_51_59.737-05_00_leaf.png,1060_LeafPhotoA_2025-09-08 12_51_59.737-05_00,1060,Nebraska2025,0.0
1060_LeafPhotoA_2025-09-08 12_52_11.188-05_00_leaf.png,1060_LeafPhotoA_2025-09-08 12_52_11.188-05_00,1060,Nebraska2025,0.01
1060_LeafPhotoA_2025-09-08 12_52_23.607-05_00_leaf.png,1060_LeafPhotoA_2025-09-08 12_52_23.607-05_00,1060,Nebraska2025,0.49
1061_LeafPhotoA_2025-09-08 12_52_48.432-05_00_leaf.png,1061_LeafPhotoA_2025-09-08 12_52_48.432-05_00,1061,Nebraska2025,0.0
1061_LeafPhotoA_2025-09-08 12_53_03.341-05_00_leaf.png,1061_LeafPhotoA_2025-09-08 12_53_03.341-05_00,1061,Nebraska2025,0.07
1061_LeafPhotoA_2025-09-08 12_53_18.379-05_00_leaf.png,1061_LeafPhotoA_2025-09-08 12_53_18.379-05_00,1061,Nebraska2025,0.04
1062_LeafPhotoA_2025-09-08 12_53_58.949-05_00_leaf.png,1062_LeafPhotoA_2025-09-08 12_53_58.949-05_00,1062,Nebraska2025,0.71
1062_LeafPhotoA_2025-09-08 12_54_11.961-05_00_leaf.png,1062_LeafPhotoA_2025-09-08 12_54_11.961-05_00,1062,Nebraska2025,4.01
1062_LeafPhotoA_2025-09-08 12_54_24.608-05_00_leaf.png,1062_LeafPhotoA_2025-09-08 12_54_24.608-05_00,1062,Nebraska2025,1.29
1063_LeafPhotoA_2025-09-08 12_54_42.315-05_00_leaf.png,1063_LeafPhotoA_2025-09-08 12_54_42.315-05_00,1063,Nebraska2025,0.35
1063_LeafPhotoA_2025-09-08 12_54_53.990-05_00_leaf.png,1063_LeafPhotoA_2025-09-08 12_54_53.990-05_00,1063,Nebraska2025,0.0
1063_LeafPhotoA_2025-09-08 12_55_04.884-05_00_leaf.png,1063_LeafPhotoA_2025-09-08 12_55_04.884-05_00,1063,Nebraska2025,0.59
1064_LeafPhotoA_2025-09-08 12_55_47.422-05_00_leaf.png,1064_LeafPhotoA_2025-09-08 12_55_47.422-05_00,1064,Nebraska2025,3.47
1064_LeafPhotoA_2025-09-08 12_55_59.210-05_00_leaf.png,1064_LeafPhotoA_2025-09-08 12_55_59.210-05_00,1064,Nebraska2025,2.4
1064_LeafPhotoA_2025-09-08 12_56_11.568-05_00_leaf.png,1064_LeafPhotoA_2025-09-08 12_56_11.568-05_00,1064,Nebraska2025,26.74
1065_LeafPhotoA_2025-09-08 12_56_29.728-05_00_leaf.png,1065_LeafPhotoA_2025-09-08 12_56_29.728-05_00,1065,Nebraska2025,1.46
1065_LeafPhotoA_2025-09-08 12_56_50.799-05_00_leaf.png,1065_LeafPhotoA_2025-09-08 12_56_50.799-05_00,1065,Nebraska2025,0.63
1065_LeafPhotoA_2025-09-08 12_57_07.532-05_00_leaf.png,1065_LeafPhotoA_2025-09-08 12_57_07.532-05_00,1065,Nebraska2025,0.01
1066_LeafPhotoA_2025-09-08 12_57_46.555-05_00_leaf.png,1066_LeafPhotoA_2025-09-08 12_57_46.555-05_00,1066,Nebraska2025,15.44
1066_LeafPhotoA_2025-09-08 12_58_11.508-05_00_leaf.png,1066_LeafPhotoA_2025-09-08 12_58_11.508-05_00,1066,Nebraska2025,0.95
1066_LeafPhotoA_2025-09-08 12_58_34.508-05_00_leaf.png,1066_LeafPhotoA_2025-09-08 12_58_34.508-05_00,1066,Nebraska2025,1.62
1067_LeafPhotoA_2025-09-08 12_59_01.810-05_00_leaf.png,1067_LeafPhotoA_2025-09-08 12_59_01.810-05_00,1067,Nebraska2025,1.67
1067_LeafPhotoA_2025-09-08 12_59_13.071-05_00_leaf.png,1067_LeafPhotoA_2025-09-08 12_59_13.071-05_00,1067,Nebraska2025,0.06
1067_LeafPhotoA_2025-09-08 12_59_24.163-05_00_leaf.png,1067_LeafPhotoA_2025-09-08 12_59_24.163-05_00,1067,Nebraska2025,4.56
1069_LeafPhotoA_2025-09-08 13_00_37.435-05_00_leaf.png,1069_LeafPhotoA_2025-09-08 13_00_37.435-05_00,1069,Nebraska2025,0.04
1069_LeafPhotoA_2025-09-08 13_00_55.842-05_00_leaf.png,1069_LeafPhotoA_2025-09-08 13_00_55.842-05_00,1069,Nebraska2025,0.05
1069_LeafPhotoA_2025-09-08 13_01_10.484-05_00_leaf.png,1069_LeafPhotoA_2025-09-08 13_01_10.484-05_00,1069,Nebraska2025,3.28
1070_LeafPhotoA_2025-09-08 13_01_31.955-05_00_leaf.png,1070_LeafPhotoA_2025-09-08 13_01_31.955-05_00,1070,Nebraska2025,0.6
1070_LeafPhotoA_2025-09-08 13_01_46.896-05_00_leaf.png,1070_LeafPhotoA_2025-09-08 13_01_46.896-05_00,1070,Nebraska2025,0.16
1070_LeafPhotoA_2025-09-08 13_01_59.089-05_00_leaf.png,1070_LeafPhotoA_2025-09-08 13_01_59.089-05_00,1070,Nebraska2025,1.13
1071_LeafPhotoA_2025-09-08 13_02_15.956-05_00_leaf.png,1071_LeafPhotoA_2025-09-08 13_02_15.956-05_00,1071,Nebraska2025,0.46
1071_LeafPhotoA_2025-09-08 13_02_28.154-05_00_leaf.png,1071_LeafPhotoA_2025-09-08 13_02_28.154-05_00,1071,Nebraska2025,2.49
1071_LeafPhotoA_2025-09-08 13_02_40.681-05_00_leaf.png,1071_LeafPhotoA_2025-09-08 13_02_40.681-05_00,1071,Nebraska2025,1.18
1072_LeafPhotoA_2025-09-08 13_03_12.392-05_00_leaf.png,1072_LeafPhotoA_2025-09-08 13_03_12.392-05_00,1072,Nebraska2025,7.32
1072_LeafPhotoA_2025-09-08 13_03_29.236-05_00_leaf.png,1072_LeafPhotoA_2025-09-08 13_03_29.236-05_00,1072,Nebraska2025,6.91
1073_LeafPhotoA_2025-09-08 13_06_10.190-05_00_leaf.png,1073_LeafPhotoA_2025-09-08 13_06_10.190-05_00,1073,Nebraska2025,0.39
1073_LeafPhotoA_2025-09-08 13_06_22.249-05_00_leaf.png,1073_LeafPhotoA_2025-09-08 13_06_22.249-05_00,1073,Nebraska2025,1.08
1073_LeafPhotoA_2025-09-08 13_06_37.638-05_00_leaf.png,1073_LeafPhotoA_2025-09-08 13_06_37.638-05_00,1073,Nebraska2025,0.67
1074_LeafPhotoA_2025-09-08 13_07_04.797-05_00_leaf.png,1074_LeafPhotoA_2025-09-08 13_07_04.797-05_00,1074,Nebraska2025,1.87
1074_LeafPhotoA_2025-09-08 13_07_19.185-05_00_leaf.png,1074_LeafPhotoA_2025-09-08 13_07_19.185-05_00,1074,Nebraska2025,0.2
1074_LeafPhotoA_2025-09-08 13_07_20.236-05_00_leaf.png,1074_LeafPhotoA_2025-09-08 13_07_20.236-05_00,1074,Nebraska2025,0.2
1074_LeafPhotoA_2025-09-08 13_07_35.831-05_00_leaf.png,1074_LeafPhotoA_2025-09-08 13_07_35.831-05_00,1074,Nebraska2025,0.03
1075_LeafPhotoA_2025-09-08 13_08_10.230-05_00_leaf.png,1075_LeafPhotoA_2025-09-08 13_08_10.230-05_00,1075,Nebraska2025,0.92
1075_LeafPhotoA_2025-09-08 13_08_28.899-05_00_leaf.png,1075_LeafPhotoA_2025-09-08 13_08_28.899-05_00,1075,Nebraska2025,0.51
1075_LeafPhotoA_2025-09-08 13_08_46.218-05_00_leaf.png,1075_LeafPhotoA_2025-09-08 13_08_46.218-05_00,1075,Nebraska2025,0.24
1076_LeafPhotoA_2025-09-08 13_09_02.306-05_00_leaf.png,1076_LeafPhotoA_2025-09-08 13_09_02.306-05_00,1076,Nebraska2025,0.15
1076_LeafPhotoA_2025-09-08 13_09_04.809-05_00_leaf.png,1076_LeafPhotoA_2025-09-08 13_09_04.809-05_00,1076,Nebraska2025,0.16
1076_LeafPhotoA_2025-09-08 13_09_14.610-05_00_leaf.png,1076_LeafPhotoA_2025-09-08 13_09_14.610-05_00,1076,Nebraska2025,0.32
1076_LeafPhotoA_2025-09-08 13_09_39.276-05_00_leaf.png,1076_LeafPhotoA_2025-09-08 13_09_39.276-05_00,1076,Nebraska2025,0.01
1077_LeafPhotoA_2025-09-08 13_10_03.609-05_00_leaf.png,1077_LeafPhotoA_2025-09-08 13_10_03.609-05_00,1077,Nebraska2025,0.01
1077_LeafPhotoA_2025-09-08 13_10_16.495-05_00_leaf.png,1077_LeafPhotoA_2025-09-08 13_10_16.495-05_00,1077,Nebraska2025,0.4
1077_LeafPhotoA_2025-09-08 13_10_27.977-05_00_leaf.png,1077_LeafPhotoA_2025-09-08 13_10_27.977-05_00,1077,Nebraska2025,1.12
1078_LeafPhotoA_2025-09-08 13_10_47.187-05_00_leaf.png,1078_LeafPhotoA_2025-09-08 13_10_47.187-05_00,1078,Nebraska2025,5.11
1078_LeafPhotoA_2025-09-08 13_10_59.348-05_00_leaf.png,1078_LeafPhotoA_2025-09-08 13_10_59.348-05_00,1078,Nebraska2025,1.46
1079_LeafPhotoA_2025-09-08 13_11_39.389-05_00_leaf.png,1079_LeafPhotoA_2025-09-08 13_11_39.389-05_00,1079,Nebraska2025,0.05
1079_LeafPhotoA_2025-09-08 13_12_23.319-05_00_leaf.png,1079_LeafPhotoA_2025-09-08 13_12_23.319-05_00,1079,Nebraska2025,0.14
1079_LeafPhotoA_2025-09-08 13_12_46.443-05_00_leaf.png,1079_LeafPhotoA_2025-09-08 13_12_46.443-05_00,1079,Nebraska2025,0.24
1080_LeafPhotoA_2025-09-08 13_13_10.878-05_00_leaf.png,1080_LeafPhotoA_2025-09-08 13_13_10.878-05_00,1080,Nebraska2025,8.61
1080_LeafPhotoA_2025-09-08 13_13_28.658-05_00_leaf.png,1080_LeafPhotoA_2025-09-08 13_13_28.658-05_00,1080,Nebraska2025,0.09
1080_LeafPhotoA_2025-09-08 13_13_48.454-05_00_leaf.png,1080_LeafPhotoA_2025-09-08 13_13_48.454-05_00,1080,Nebraska2025,1.81
1081_LeafPhotoA_2025-09-08 13_14_07.416-05_00_leaf.png,1081_LeafPhotoA_2025-09-08 13_14_07.416-05_00,1081,Nebraska2025,1.63
1081_LeafPhotoA_2025-09-08 13_14_19.465-05_00_leaf.png,1081_LeafPhotoA_2025-09-08 13_14_19.465-05_00,1081,Nebraska2025,0.83
1081_LeafPhotoA_2025-09-08 13_14_31.503-05_00_leaf.png,1081_LeafPhotoA_2025-09-08 13_14_31.503-05_00,1081,Nebraska2025,0.22
1082_LeafPhotoA_2025-09-08 13_15_14.529-05_00_leaf.png,1082_LeafPhotoA_2025-09-08 13_15_14.529-05_00,1082,Nebraska2025,1.83
1082_LeafPhotoA_2025-09-08 13_15_41.911-05_00_leaf.png,1082_LeafPhotoA_2025-09-08 13_15_41.911-05_00,1082,Nebraska2025,0.09
1082_LeafPhotoA_2025-09-08 13_16_01.725-05_00_leaf.png,1082_LeafPhotoA_2025-09-08 13_16_01.725-05_00,1082,Nebraska2025,0.19
1083_LeafPhotoA_2025-09-08 13_16_43.264-05_00_leaf.png,1083_LeafPhotoA_2025-09-08 13_16_43.264-05_00,1083,Nebraska2025,0.0
1083_LeafPhotoA_2025-09-08 13_16_45.891-05_00_leaf.png,1083_LeafPhotoA_2025-09-08 13_16_45.891-05_00,1083,Nebraska2025,0.0
1083_LeafPhotoA_2025-09-08 13_16_58.615-05_00_leaf.png,1083_LeafPhotoA_2025-09-08 13_16_58.615-05_00,1083,Nebraska2025,0.0
1083_LeafPhotoA_2025-09-08 13_17_11.784-05_00_leaf.png,1083_LeafPhotoA_2025-09-08 13_17_11.784-05_00,1083,Nebraska2025,0.01
1084_LeafPhotoA_2025-09-08 13_17_37.134-05_00_leaf.png,1084_LeafPhotoA_2025-09-08 13_17_37.134-05_00,1084,Nebraska2025,0.01
1084_LeafPhotoA_2025-09-08 13_17_51.731-05_00_leaf.png,1084_LeafPhotoA_2025-09-08 13_17_51.731-05_00,1084,Nebraska2025,0.11
1084_LeafPhotoA_2025-09-09 10_56_54.861-05_00_leaf.png,1084_LeafPhotoA_2025-09-09 10_56_54.861-05_00,1084,Nebraska2025,0.0
1084_LeafPhotoA_2025-09-09 10_57_11.618-05_00_leaf.png,1084_LeafPhotoA_2025-09-09 10_57_11.618-05_00,1084,Nebraska2025,0.05
1084_LeafPhotoA_2025-09-09 10_57_27.969-05_00_leaf.png,1084_LeafPhotoA_2025-09-09 10_57_27.969-05_00,1084,Nebraska2025,0.02
1085_LeafPhotoA_2025-09-09 10_57_52.246-05_00_leaf.png,1085_LeafPhotoA_2025-09-09 10_57_52.246-05_00,1085,Nebraska2025,0.06
1085_LeafPhotoA_2025-09-09 10_57_54.383-05_00_leaf.png,1085_LeafPhotoA_2025-09-09 10_57_54.383-05_00,1085,Nebraska2025,0.06
1085_LeafPhotoA_2025-09-09 10_58_08.346-05_00_leaf.png,1085_LeafPhotoA_2025-09-09 10_58_08.346-05_00,1085,Nebraska2025,0.1
1085_LeafPhotoA_2025-09-09 10_58_22.092-05_00_leaf.png,1085_LeafPhotoA_2025-09-09 10_58_22.092-05_00,1085,Nebraska2025,0.12
1086_LeafPhotoA_2025-09-09 10_58_54.973-05_00_leaf.png,1086_LeafPhotoA_2025-09-09 10_58_54.973-05_00,1086,Nebraska2025,0.95
1086_LeafPhotoA_2025-09-09 10_59_11.313-05_00_leaf.png,1086_LeafPhotoA_2025-09-09 10_59_11.313-05_00,1086,Nebraska2025,0.15
1086_LeafPhotoA_2025-09-09 10_59_23.090-05_00_leaf.png,1086_LeafPhotoA_2025-09-09 10_59_23.090-05_00,1086,Nebraska2025,0.33
1087_LeafPhotoA_2025-09-09 10_59_43.217-05_00_leaf.png,1087_LeafPhotoA_2025-09-09 10_59_43.217-05_00,1087,Nebraska2025,0.02
1087_LeafPhotoA_2025-09-09 10_59_59.625-05_00_leaf.png,1087_LeafPhotoA_2025-09-09 10_59_59.625-05_00,1087,Nebraska2025,0.13
1087_LeafPhotoA_2025-09-09 11_00_11.411-05_00_leaf.png,1087_LeafPhotoA_2025-09-09 11_00_11.411-05_00,1087,Nebraska2025,0.11
1090_LeafPhotoA_2025-09-09 11_01_46.837-05_00_leaf.png,1090_LeafPhotoA_2025-09-09 11_01_46.837-05_00,1090,Nebraska2025,0.27
1090_LeafPhotoA_2025-09-09 11_02_09.742-05_00_leaf.png,1090_LeafPhotoA_2025-09-09 11_02_09.742-05_00,1090,Nebraska2025,0.37
1090_LeafPhotoA_2025-09-09 11_02_26.123-05_00_leaf.png,1090_LeafPhotoA_2025-09-09 11_02_26.123-05_00,1090,Nebraska2025,0.1
1091_LeafPhotoA_2025-09-09 11_02_49.148-05_00_leaf.png,1091_LeafPhotoA_2025-09-09 11_02_49.148-05_00,1091,Nebraska2025,0.09
1091_LeafPhotoA_2025-09-09 11_03_04.801-05_00_leaf.png,1091_LeafPhotoA_2025-09-09 11_03_04.801-05_00,1091,Nebraska2025,0.32
1091_LeafPhotoA_2025-09-09 11_03_16.259-05_00_leaf.png,1091_LeafPhotoA_2025-09-09 11_03_16.259-05_00,1091,Nebraska2025,0.08
1092_LeafPhotoA_2025-09-09 11_03_37.932-05_00_leaf.png,1092_LeafPhotoA_2025-09-09 11_03_37.932-05_00,1092,Nebraska2025,0.07
1092_LeafPhotoA_2025-09-09 11_03_50.695-05_00_leaf.png,1092_LeafPhotoA_2025-09-09 11_03_50.695-05_00,1092,Nebraska2025,0.45
1092_LeafPhotoA_2025-09-09 11_04_04.807-05_00_leaf.png,1092_LeafPhotoA_2025-09-09 11_04_04.807-05_00,1092,Nebraska2025,0.14
1093_LeafPhotoA_2025-09-09 11_04_37.753-05_00_leaf.png,1093_LeafPhotoA_2025-09-09 11_04_37.753-05_00,1093,Nebraska2025,18.24
1093_LeafPhotoA_2025-09-09 11_04_59.658-05_00_leaf.png,1093_LeafPhotoA_2025-09-09 11_04_59.658-05_00,1093,Nebraska2025,39.02
1093_LeafPhotoA_2025-09-09 11_05_22.909-05_00_leaf.png,1093_LeafPhotoA_2025-09-09 11_05_22.909-05_00,1093,Nebraska2025,11.64
1094_LeafPhotoA_2025-09-09 11_05_53.371-05_00_leaf.png,1094_LeafPhotoA_2025-09-09 11_05_53.371-05_00,1094,Nebraska2025,0.9
1094_LeafPhotoA_2025-09-09 11_06_06.446-05_00_leaf.png,1094_LeafPhotoA_2025-09-09 11_06_06.446-05_00,1094,Nebraska2025,0.16
1094_LeafPhotoA_2025-09-09 11_06_18.391-05_00_leaf.png,1094_LeafPhotoA_2025-09-09 11_06_18.391-05_00,1094,Nebraska2025,1.0
1095_LeafPhotoA_2025-09-09 11_06_35.078-05_00_leaf.png,1095_LeafPhotoA_2025-09-09 11_06_35.078-05_00,1095,Nebraska2025,0.16
1095_LeafPhotoA_2025-09-09 11_06_50.542-05_00_leaf.png,1095_LeafPhotoA_2025-09-09 11_06_50.542-05_00,1095,Nebraska2025,0.03
1095_LeafPhotoA_2025-09-09 11_07_02.101-05_00_leaf.png,1095_LeafPhotoA_2025-09-09 11_07_02.101-05_00,1095,Nebraska2025,0.03
1096_LeafPhotoA_2025-09-09 11_07_15.232-05_00_leaf.png,1096_LeafPhotoA_2025-09-09 11_07_15.232-05_00,1096,Nebraska2025,0.0
1096_LeafPhotoA_2025-09-09 11_07_25.616-05_00_leaf.png,1096_LeafPhotoA_2025-09-09 11_07_25.616-05_00,1096,Nebraska2025,0.38
1096_LeafPhotoA_2025-09-09 11_07_36.920-05_00_leaf.png,1096_LeafPhotoA_2025-09-09 11_07_36.920-05_00,1096,Nebraska2025,0.02
1097_LeafPhotoA_2025-09-09 11_08_07.840-05_00_leaf.png,1097_LeafPhotoA_2025-09-09 11_08_07.840-05_00,1097,Nebraska2025,0.06
1097_LeafPhotoA_2025-09-09 11_08_19.632-05_00_leaf.png,1097_LeafPhotoA_2025-09-09 11_08_19.632-05_00,1097,Nebraska2025,0.12
1097_LeafPhotoA_2025-09-09 11_08_30.235-05_00_leaf.png,1097_LeafPhotoA_2025-09-09 11_08_30.235-05_00,1097,Nebraska2025,0.18
1098_LeafPhotoA_2025-09-09 11_08_50.010-05_00_leaf.png,1098_LeafPhotoA_2025-09-09 11_08_50.010-05_00,1098,Nebraska2025,0.04
1098_LeafPhotoA_2025-09-09 11_09_08.326-05_00_leaf.png,1098_LeafPhotoA_2025-09-09 11_09_08.326-05_00,1098,Nebraska2025,0.38
1098_LeafPhotoA_2025-09-09 11_09_21.218-05_00_leaf.png,1098_LeafPhotoA_2025-09-09 11_09_21.218-05_00,1098,Nebraska2025,0.12
1099_LeafPhotoA_2025-09-08 12_37_28.231-05_00_leaf.png,1099_LeafPhotoA_2025-09-08 12_37_28.231-05_00,1099,Nebraska2025,0.02
1099_LeafPhotoA_2025-09-08 12_38_16.189-05_00_leaf.png,1099_LeafPhotoA_2025-09-08 12_38_16.189-05_00,1099,Nebraska2025,0.1
1099_LeafPhotoA_2025-09-08 12_38_29.235-05_00_leaf.png,1099_LeafPhotoA_2025-09-08 12_38_29.235-05_00,1099,Nebraska2025,0.12
1100_LeafPhotoA_2025-09-08 12_40_34.567-05_00_leaf.png,1100_LeafPhotoA_2025-09-08 12_40_34.567-05_00,1100,Nebraska2025,9.41
1100_LeafPhotoA_2025-09-08 12_40_55.551-05_00_leaf.png,1100_LeafPhotoA_2025-09-08 12_40_55.551-05_00,1100,Nebraska2025,1.45
1100_LeafPhotoA_2025-09-08 12_41_10.019-05_00_leaf.png,1100_LeafPhotoA_2025-09-08 12_41_10.019-05_00,1100,Nebraska2025,2.21
1101_LeafPhotoA_2025-09-08 10_49_46.896-05_00_leaf.png,1101_LeafPhotoA_2025-09-08 10_49_46.896-05_00,1101,Nebraska2025,0.03
1101_LeafPhotoA_2025-09-08 10_50_13.286-05_00_leaf.png,1101_LeafPhotoA_2025-09-08 10_50_13.286-05_00,1101,Nebraska2025,6.42
1101_LeafPhotoA_2025-09-08 10_50_38.365-05_00_leaf.png,1101_LeafPhotoA_2025-09-08 10_50_38.365-05_00,1101,Nebraska2025,0.14
1102_LeafPhotoA_2025-09-08 10_51_28.648-05_00_leaf.png,1102_LeafPhotoA_2025-09-08 10_51_28.648-05_00,1102,Nebraska2025,0.17
1102_LeafPhotoA_2025-09-08 10_51_55.982-05_00_leaf.png,1102_LeafPhotoA_2025-09-08 10_51_55.982-05_00,1102,Nebraska2025,1.78
1102_LeafPhotoA_2025-09-08 10_52_30.639-05_00_leaf.png,1102_LeafPhotoA_2025-09-08 10_52_30.639-05_00,1102,Nebraska2025,1.22
1103_LeafPhotoA_2025-09-08 09_16_38.476-05_00_leaf.png,1103_LeafPhotoA_2025-09-08 09_16_38.476-05_00,1103,Nebraska2025,0.22
1103_LeafPhotoA_2025-09-08 09_18_21.849-05_00_leaf.png,1103_LeafPhotoA_2025-09-08 09_18_21.849-05_00,1103,Nebraska2025,0.2
1103_LeafPhotoA_2025-09-08 09_19_25.768-05_00_leaf.png,1103_LeafPhotoA_2025-09-08 09_19_25.768-05_00,1103,Nebraska2025,0.19
1104_LeafPhotoA_2025-09-08 09_36_16.822-05_00_leaf.png,1104_LeafPhotoA_2025-09-08 09_36_16.822-05_00,1104,Nebraska2025,0.0
1104_LeafPhotoA_2025-09-08 09_36_42.090-05_00_leaf.png,1104_LeafPhotoA_2025-09-08 09_36_42.090-05_00,1104,Nebraska2025,0.0
1104_LeafPhotoA_2025-09-08 09_37_08.525-05_00_leaf.png,1104_LeafPhotoA_2025-09-08 09_37_08.525-05_00,1104,Nebraska2025,0.0
1105_LeafPhotoA_2025-09-08 09_38_06.236-05_00_leaf.png,1105_LeafPhotoA_2025-09-08 09_38_06.236-05_00,1105,Nebraska2025,0.0
1105_LeafPhotoA_2025-09-08 09_38_45.129-05_00_leaf.png,1105_LeafPhotoA_2025-09-08 09_38_45.129-05_00,1105,Nebraska2025,1.01
1105_LeafPhotoA_2025-09-08 09_39_17.312-05_00_leaf.png,1105_LeafPhotoA_2025-09-08 09_39_17.312-05_00,1105,Nebraska2025,0.07
1106_LeafPhotoA_2025-09-08 09_40_25.771-05_00_leaf.png,1106_LeafPhotoA_2025-09-08 09_40_25.771-05_00,1106,Nebraska2025,2.27
1106_LeafPhotoA_2025-09-08 09_40_59.164-05_00_masked.png,1106_LeafPhotoA_2025-09-08 09_40_59.164-05_00_masked.png,1106,Nebraska2025,5.62
1106_LeafPhotoA_2025-09-08 09_41_24.337-05_00_leaf.png,1106_LeafPhotoA_2025-09-08 09_41_24.337-05_00,1106,Nebraska2025,4.8
1107_LeafPhotoA_2025-09-08 09_44_03.594-05_00_leaf.png,1107_LeafPhotoA_2025-09-08 09_44_03.594-05_00,1107,Nebraska2025,0.02
1108_LeafPhotoA_2025-09-08 09_44_49.552-05_00_leaf.png,1108_LeafPhotoA_2025-09-08 09_44_49.552-05_00,1108,Nebraska2025,0.39
1108_LeafPhotoA_2025-09-08 09_45_17.923-05_00_leaf.png,1108_LeafPhotoA_2025-09-08 09_45_17.923-05_00,1108,Nebraska2025,0.22
1108_LeafPhotoA_2025-09-08 09_45_37.921-05_00_leaf.png,1108_LeafPhotoA_2025-09-08 09_45_37.921-05_00,1108,Nebraska2025,0.15
1109_LeafPhotoA_2025-09-08 09_47_24.655-05_00_leaf.png,1109_LeafPhotoA_2025-09-08 09_47_24.655-05_00,1109,Nebraska2025,0.46
1109_LeafPhotoA_2025-09-08 09_47_58.332-05_00_leaf.png,1109_LeafPhotoA_2025-09-08 09_47_58.332-05_00,1109,Nebraska2025,0.3
1109_LeafPhotoA_2025-09-08 09_48_18.960-05_00_leaf.png,1109_LeafPhotoA_2025-09-08 09_48_18.960-05_00,1109,Nebraska2025,0.31
1110_LeafPhotoA_2025-09-08 09_48_54.489-05_00_leaf.png,1110_LeafPhotoA_2025-09-08 09_48_54.489-05_00,1110,Nebraska2025,0.25
1110_LeafPhotoA_2025-09-08 09_49_27.638-05_00_leaf.png,1110_LeafPhotoA_2025-09-08 09_49_27.638-05_00,1110,Nebraska2025,0.19
1110_LeafPhotoA_2025-09-08 09_49_57.248-05_00_leaf.png,1110_LeafPhotoA_2025-09-08 09_49_57.248-05_00,1110,Nebraska2025,0.8
1111_LeafPhotoA_2025-09-08 09_50_44.488-05_00_leaf.png,1111_LeafPhotoA_2025-09-08 09_50_44.488-05_00,1111,Nebraska2025,0.02
1111_LeafPhotoA_2025-09-08 09_51_27.996-05_00_leaf.png,1111_LeafPhotoA_2025-09-08 09_51_27.996-05_00,1111,Nebraska2025,0.26
1111_LeafPhotoA_2025-09-08 09_52_01.440-05_00_leaf.png,1111_LeafPhotoA_2025-09-08 09_52_01.440-05_00,1111,Nebraska2025,0.51
1112_LeafPhotoA_2025-09-08 09_52_56.205-05_00_leaf.png,1112_LeafPhotoA_2025-09-08 09_52_56.205-05_00,1112,Nebraska2025,0.3
1112_LeafPhotoA_2025-09-08 09_53_21.075-05_00_leaf.png,1112_LeafPhotoA_2025-09-08 09_53_21.075-05_00,1112,Nebraska2025,0.0
1112_LeafPhotoA_2025-09-08 09_53_39.737-05_00_leaf.png,1112_LeafPhotoA_2025-09-08 09_53_39.737-05_00,1112,Nebraska2025,0.15
1113_LeafPhotoA_2025-09-08 09_54_19.069-05_00_leaf.png,1113_LeafPhotoA_2025-09-08 09_54_19.069-05_00,1113,Nebraska2025,0.0
1113_LeafPhotoA_2025-09-08 09_54_47.376-05_00_leaf.png,1113_LeafPhotoA_2025-09-08 09_54_47.376-05_00,1113,Nebraska2025,0.0
1113_LeafPhotoA_2025-09-08 09_55_09.635-05_00_leaf.png,1113_LeafPhotoA_2025-09-08 09_55_09.635-05_00,1113,Nebraska2025,0.0
1114_LeafPhotoA_2025-09-08 09_55_33.569-05_00_leaf.png,1114_LeafPhotoA_2025-09-08 09_55_33.569-05_00,1114,Nebraska2025,0.91
1114_LeafPhotoA_2025-09-08 09_56_22.839-05_00_leaf.png,1114_LeafPhotoA_2025-09-08 09_56_22.839-05_00,1114,Nebraska2025,0.24
1114_LeafPhotoA_2025-09-08 09_56_53.006-05_00_leaf.png,1114_LeafPhotoA_2025-09-08 09_56_53.006-05_00,1114,Nebraska2025,0.06
1115_LeafPhotoA_2025-09-08 09_57_42.464-05_00_leaf.png,1115_LeafPhotoA_2025-09-08 09_57_42.464-05_00,1115,Nebraska2025,0.94
1115_LeafPhotoA_2025-09-08 09_58_09.096-05_00_leaf.png,1115_LeafPhotoA_2025-09-08 09_58_09.096-05_00,1115,Nebraska2025,1.48
1115_LeafPhotoA_2025-09-08 09_58_32.273-05_00_leaf.png,1115_LeafPhotoA_2025-09-08 09_58_32.273-05_00,1115,Nebraska2025,1.83
