image_path,image_id,plotNumber,environment,block,row,column,genotype,device,estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
data/externalsourcerequired/ne2025/device1/1229_LeafPhotoA_2025-09-08 10_12_40.415-05_00.jpg,1229_LeafPhotoA_2025-09-08 10_12_40.415,1229,Nebraska2025,1.0,31,6,PI656077,NE1,4063673,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1229_LeafPhotoA_2025-09-08 10_13_02.494-05_00.jpg,1229_LeafPhotoA_2025-09-08 10_13_02.494,1229,Nebraska2025,1.0,31,6,PI656077,NE1,3607633,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1230_LeafPhotoA_2025-09-08 10_14_02.865-05_00.jpg,1230_LeafPhotoA_2025-09-08 10_14_02.865,1230,Nebraska2025,1.0,32,6,PI656010,NE1,2903025,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1230_LeafPhotoA_2025-09-08 10_14_16.314-05_00.jpg,1230_LeafPhotoA_2025-09-08 10_14_16.314,1230,Nebraska2025,1.0,32,6,PI656010,NE1,4180055,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1230_LeafPhotoA_2025-09-08 10_14_37.037-05_00.jpg,1230_LeafPhotoA_2025-09-08 10_14_37.037,1230,Nebraska2025,1.0,32,6,PI656010,NE1,4497882,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1231_LeafPhotoA_2025-09-08 10_15_16.896-05_00.jpg,1231_LeafPhotoA_2025-09-08 10_15_16.896,1231,Nebraska2025,1.0,33,6,PI533843,NE1,2867786,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/1231_LeafPhotoA_2025-09-08 10_16_02.846-05_00.jpg,1231_LeafPhotoA_2025-09-08 10_16_02.846,1231,Nebraska2025,1.0,33,6,PI533843,NE1,2848824,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1231_LeafPhotoA_2025-09-08 10_16_21.866-05_00.jpg,1231_LeafPhotoA_2025-09-08 10_16_21.866,1231,Nebraska2025,1.0,33,6,PI533843,NE1,3320407,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1232_LeafPhotoA_2025-09-08 10_16_48.705-05_00.jpg,1232_LeafPhotoA_2025-09-08 10_16_48.705,1232,Nebraska2025,1.0,34,6,PI533872,NE1,3619171,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1232_LeafPhotoA_2025-09-08 10_17_07.215-05_00.jpg,1232_LeafPhotoA_2025-09-08 10_17_07.215,1232,Nebraska2025,1.0,34,6,PI533872,NE1,3472948,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1232_LeafPhotoA_2025-09-08 10_17_24.001-05_00.jpg,1232_LeafPhotoA_2025-09-08 10_17_24.001,1232,Nebraska2025,1.0,34,6,PI533872,NE1,2895242,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1233_LeafPhotoA_2025-09-08 10_18_11.748-05_00.jpg,1233_LeafPhotoA_2025-09-08 10_18_11.748,1233,Nebraska2025,1.0,35,6,PI576410,NE1,3763710,3,CV2,ok
data/externalsourcerequired/ne2025/device1/1233_LeafPhotoA_2025-09-08 10_18_40.717-05_00.jpg,1233_LeafPhotoA_2025-09-08 10_18_40.717,1233,Nebraska2025,1.0,35,6,PI576410,NE1,3433076,3,CV2,ok
data/externalsourcerequired/ne2025/device1/1233_LeafPhotoA_2025-09-08 10_18_57.547-05_00.jpg,1233_LeafPhotoA_2025-09-08 10_18_57.547,1233,Nebraska2025,1.0,35,6,PI576410,NE1,2750383,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/1234_LeafPhotoA_2025-09-08 10_19_27.121-05_00.jpg,1234_LeafPhotoA_2025-09-08 10_19_27.121,1234,Nebraska2025,1.0,36,6,SC0921,NE1,3229742,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1234_LeafPhotoA_2025-09-08 10_19_53.934-05_00.jpg,1234_LeafPhotoA_2025-09-08 10_19_53.934,1234,Nebraska2025,1.0,36,6,SC0921,NE1,4726792,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1234_LeafPhotoA_2025-09-08 10_20_18.045-05_00.jpg,1234_LeafPhotoA_2025-09-08 10_20_18.045,1234,Nebraska2025,1.0,36,6,SC0921,NE1,4096292,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1235_LeafPhotoA_2025-09-08 10_20_51.257-05_00.jpg,1235_LeafPhotoA_2025-09-08 10_20_51.257,1235,Nebraska2025,1.0,37,6,PI533932,NE1,4103528,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1235_LeafPhotoA_2025-09-08 10_21_19.791-05_00.jpg,1235_LeafPhotoA_2025-09-08 10_21_19.791,1235,Nebraska2025,1.0,37,6,PI533932,NE1,6157795,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1235_LeafPhotoA_2025-09-08 10_21_51.952-05_00.jpg,1235_LeafPhotoA_2025-09-08 10_21_51.952,1235,Nebraska2025,1.0,37,6,PI533932,NE1,5998536,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1236_LeafPhotoA_2025-09-08 10_22_21.849-05_00.jpg,1236_LeafPhotoA_2025-09-08 10_22_21.849,1236,Nebraska2025,1.0,38,6,PI534030,NE1,3462439,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1236_LeafPhotoA_2025-09-08 10_22_36.343-05_00.jpg,1236_LeafPhotoA_2025-09-08 10_22_36.343,1236,Nebraska2025,1.0,38,6,PI534030,NE1,3340400,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1236_LeafPhotoA_2025-09-08 10_23_03.516-05_00.jpg,1236_LeafPhotoA_2025-09-08 10_23_03.516,1236,Nebraska2025,1.0,38,6,PI534030,NE1,4096912,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1237_LeafPhotoA_2025-09-08 10_23_55.466-05_00.jpg,1237_LeafPhotoA_2025-09-08 10_23_55.466,1237,Nebraska2025,1.0,39,6,PI656015,NE1,3346441,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1237_LeafPhotoA_2025-09-08 10_24_10.516-05_00.jpg,1237_LeafPhotoA_2025-09-08 10_24_10.516,1237,Nebraska2025,1.0,39,6,PI656015,NE1,3938324,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1237_LeafPhotoA_2025-09-08 10_24_26.726-05_00.jpg,1237_LeafPhotoA_2025-09-08 10_24_26.726,1237,Nebraska2025,1.0,39,6,PI656015,NE1,2714168,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1238_LeafPhotoA_2025-09-08 10_25_06.118-05_00.jpg,1238_LeafPhotoA_2025-09-08 10_25_06.118,1238,Nebraska2025,1.0,40,6,PI534014,NE1,4114997,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1238_LeafPhotoA_2025-09-08 10_25_18.210-05_00.jpg,1238_LeafPhotoA_2025-09-08 10_25_18.210,1238,Nebraska2025,1.0,40,6,PI534014,NE1,3614688,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1238_LeafPhotoA_2025-09-08 10_25_39.811-05_00.jpg,1238_LeafPhotoA_2025-09-08 10_25_39.811,1238,Nebraska2025,1.0,40,6,PI534014,NE1,4901546,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1240_LeafPhotoA_2025-09-08 10_28_09.778-05_00.jpg,1240_LeafPhotoA_2025-09-08 10_28_09.778,1240,Nebraska2025,1.0,42,6,PI576363,NE1,3264851,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1240_LeafPhotoA_2025-09-08 10_28_24.122-05_00.jpg,1240_LeafPhotoA_2025-09-08 10_28_24.122,1240,Nebraska2025,1.0,42,6,PI576363,NE1,3141172,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1240_LeafPhotoA_2025-09-08 10_28_39.382-05_00.jpg,1240_LeafPhotoA_2025-09-08 10_28_39.382,1240,Nebraska2025,1.0,42,6,PI576363,NE1,3901690,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1241_LeafPhotoA_2025-09-08 10_29_08.880-05_00.jpg,1241_LeafPhotoA_2025-09-08 10_29_08.880,1241,Nebraska2025,1.0,43,6,PI533975,NE1,3696636,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1241_LeafPhotoA_2025-09-08 10_29_30.893-05_00.jpg,1241_LeafPhotoA_2025-09-08 10_29_30.893,1241,Nebraska2025,1.0,43,6,PI533975,NE1,3371761,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1241_LeafPhotoA_2025-09-08 10_29_46.119-05_00.jpg,1241_LeafPhotoA_2025-09-08 10_29_46.119,1241,Nebraska2025,1.0,43,6,PI533975,NE1,2888097,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1242_LeafPhotoA_2025-09-08 10_30_10.377-05_00.jpg,1242_LeafPhotoA_2025-09-08 10_30_10.377,1242,Nebraska2025,1.0,44,6,SC0631,NE1,3660239,3,CV2,ok
data/externalsourcerequired/ne2025/device1/1242_LeafPhotoA_2025-09-08 10_30_23.957-05_00.jpg,1242_LeafPhotoA_2025-09-08 10_30_23.957,1242,Nebraska2025,1.0,44,6,SC0631,NE1,2998859,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/1242_LeafPhotoA_2025-09-08 10_30_41.702-05_00.jpg,1242_LeafPhotoA_2025-09-08 10_30_41.702,1242,Nebraska2025,1.0,44,6,SC0631,NE1,3277396,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1243_LeafPhotoA_2025-09-08 10_31_08.763-05_00.jpg,1243_LeafPhotoA_2025-09-08 10_31_08.763,1243,Nebraska2025,1.0,45,6,,NE1,3939193,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1243_LeafPhotoA_2025-09-08 10_31_30.623-05_00.jpg,1243_LeafPhotoA_2025-09-08 10_31_30.623,1243,Nebraska2025,1.0,45,6,,NE1,3692767,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1243_LeafPhotoA_2025-09-08 10_31_49.546-05_00.jpg,1243_LeafPhotoA_2025-09-08 10_31_49.546,1243,Nebraska2025,1.0,45,6,,NE1,3429281,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1244_LeafPhotoA_2025-09-08 10_32_46.273-05_00.jpg,1244_LeafPhotoA_2025-09-08 10_32_46.273,1244,Nebraska2025,1.0,46,6,PI656102,NE1,2934737,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1244_LeafPhotoA_2025-09-08 10_33_08.371-05_00.jpg,1244_LeafPhotoA_2025-09-08 10_33_08.371,1244,Nebraska2025,1.0,46,6,PI656102,NE1,4115238,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device1/1244_LeafPhotoA_2025-09-08 10_33_45.219-05_00.jpg,1244_LeafPhotoA_2025-09-08 10_33_45.219,1244,Nebraska2025,1.0,46,6,PI656102,NE1,3189754,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1245_LeafPhotoA_2025-09-08 10_34_10.196-05_00.jpg,1245_LeafPhotoA_2025-09-08 10_34_10.196,1245,Nebraska2025,1.0,47,6,PI534127,NE1,4426004,3,CV2,ok
data/externalsourcerequired/ne2025/device1/1245_LeafPhotoA_2025-09-08 10_34_23.868-05_00.jpg,1245_LeafPhotoA_2025-09-08 10_34_23.868,1245,Nebraska2025,1.0,47,6,PI534127,NE1,2954803,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1245_LeafPhotoA_2025-09-08 10_34_46.122-05_00.jpg,1245_LeafPhotoA_2025-09-08 10_34_46.122,1245,Nebraska2025,1.0,47,6,PI534127,NE1,3845879,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1246_LeafPhotoA_2025-09-08 10_36_39.620-05_00.jpg,1246_LeafPhotoA_2025-09-08 10_36_39.620,1246,Nebraska2025,1.0,48,6,PI533956,NE1,3941327,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1246_LeafPhotoA_2025-09-08 10_36_51.001-05_00.jpg,1246_LeafPhotoA_2025-09-08 10_36_51.001,1246,Nebraska2025,1.0,48,6,PI533956,NE1,3409012,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1246_LeafPhotoA_2025-09-08 10_38_21.989-05_00.jpg,1246_LeafPhotoA_2025-09-08 10_38_21.989,1246,Nebraska2025,1.0,48,6,PI533956,NE1,4821874,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1247_LeafPhotoA_2025-09-08 10_38_45.722-05_00.jpg,1247_LeafPhotoA_2025-09-08 10_38_45.722,1247,Nebraska2025,1.0,49,6,PI533856,NE1,3816064,3,CV2,ok
data/externalsourcerequired/ne2025/device1/1247_LeafPhotoA_2025-09-08 10_39_05.531-05_00.jpg,1247_LeafPhotoA_2025-09-08 10_39_05.531,1247,Nebraska2025,1.0,49,6,PI533856,NE1,3517507,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1247_LeafPhotoA_2025-09-08 10_39_31.896-05_00.jpg,1247_LeafPhotoA_2025-09-08 10_39_31.896,1247,Nebraska2025,1.0,49,6,PI533856,NE1,4434593,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1248_LeafPhotoA_2025-09-08 10_40_18.525-05_00.jpg,1248_LeafPhotoA_2025-09-08 10_40_18.525,1248,Nebraska2025,1.0,50,6,PI534055,NE1,3640356,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1248_LeafPhotoA_2025-09-08 10_40_49.391-05_00.jpg,1248_LeafPhotoA_2025-09-08 10_40_49.391,1248,Nebraska2025,1.0,50,6,PI534055,NE1,2611758,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1248_LeafPhotoA_2025-09-08 10_41_11.816-05_00.jpg,1248_LeafPhotoA_2025-09-08 10_41_11.816,1248,Nebraska2025,1.0,50,6,PI534055,NE1,2927173,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1249_LeafPhotoA_2025-09-08 10_41_51.533-05_00.jpg,1249_LeafPhotoA_2025-09-08 10_41_51.533,1249,Nebraska2025,1.0,51,6,PI595727,NE1,3169451,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1249_LeafPhotoA_2025-09-08 10_42_08.665-05_00.jpg,1249_LeafPhotoA_2025-09-08 10_42_08.665,1249,Nebraska2025,1.0,51,6,PI595727,NE1,3513953,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1249_LeafPhotoA_2025-09-08 10_42_35.463-05_00.jpg,1249_LeafPhotoA_2025-09-08 10_42_35.463,1249,Nebraska2025,1.0,51,6,PI595727,NE1,2579017,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1250_LeafPhotoA_2025-09-08 10_43_08.313-05_00.jpg,1250_LeafPhotoA_2025-09-08 10_43_08.313,1250,Nebraska2025,1.0,52,6,,NE1,4373846,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1250_LeafPhotoA_2025-09-08 10_43_21.050-05_00.jpg,1250_LeafPhotoA_2025-09-08 10_43_21.050,1250,Nebraska2025,1.0,52,6,,NE1,3286539,4,CV2,ok
data/externalsourcerequired/ne2025/device1/1250_LeafPhotoA_2025-09-08 10_43_41.179-05_00.jpg,1250_LeafPhotoA_2025-09-08 10_43_41.179,1250,Nebraska2025,1.0,52,6,,NE1,4829962,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1251_LeafPhotoA_2025-09-08 16_36_31.612-05_00.jpg,1251_LeafPhotoA_2025-09-08 16_36_31.612,1251,Nebraska2025,1.0,52,7,SC0747,NE7,3396785,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1251_LeafPhotoA_2025-09-08 16_37_02.961-05_00.jpg,1251_LeafPhotoA_2025-09-08 16_37_02.961,1251,Nebraska2025,1.0,52,7,SC0747,NE7,4193040,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1251_LeafPhotoA_2025-09-08 16_37_26.468-05_00.jpg,1251_LeafPhotoA_2025-09-08 16_37_26.468,1251,Nebraska2025,1.0,52,7,SC0747,NE7,3917982,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1252_LeafPhotoA_2025-09-08 16_35_43.926-05_00.jpg,1252_LeafPhotoA_2025-09-08 16_35_43.926,1252,Nebraska2025,1.0,51,7,PI655971,NE7,2571489,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1252_LeafPhotoA_2025-09-08 16_35_58.445-05_00.jpg,1252_LeafPhotoA_2025-09-08 16_35_58.445,1252,Nebraska2025,1.0,51,7,PI655971,NE7,3645325,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1252_LeafPhotoA_2025-09-08 16_36_12.451-05_00.jpg,1252_LeafPhotoA_2025-09-08 16_36_12.451,1252,Nebraska2025,1.0,51,7,PI655971,NE7,2575678,2,CV2,ok
data/externalsourcerequired/ne2025/device7/1253_LeafPhotoA_2025-09-08 16_34_54.468-05_00.jpg,1253_LeafPhotoA_2025-09-08 16_34_54.468,1253,Nebraska2025,1.0,50,7,PI534108,NE7,3580233,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1253_LeafPhotoA_2025-09-08 16_35_07.867-05_00.jpg,1253_LeafPhotoA_2025-09-08 16_35_07.867,1253,Nebraska2025,1.0,50,7,PI534108,NE7,4063697,2,CV2,ok
data/externalsourcerequired/ne2025/device7/1253_LeafPhotoA_2025-09-08 16_35_21.642-05_00.jpg,1253_LeafPhotoA_2025-09-08 16_35_21.642,1253,Nebraska2025,1.0,50,7,PI534108,NE7,3940606,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1254_LeafPhotoA_2025-09-08 16_34_11.961-05_00.jpg,1254_LeafPhotoA_2025-09-08 16_34_11.961,1254,Nebraska2025,1.0,49,7,PI655970,NE7,5082861,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1254_LeafPhotoA_2025-09-08 16_34_23.303-05_00.jpg,1254_LeafPhotoA_2025-09-08 16_34_23.303,1254,Nebraska2025,1.0,49,7,PI655970,NE7,2781840,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1254_LeafPhotoA_2025-09-08 16_34_37.548-05_00.jpg,1254_LeafPhotoA_2025-09-08 16_34_37.548,1254,Nebraska2025,1.0,49,7,PI655970,NE7,3196568,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1256_LeafPhotoA_2025-09-08 16_32_47.764-05_00.jpg,1256_LeafPhotoA_2025-09-08 16_32_47.764,1256,Nebraska2025,1.0,47,7,PI656113,NE7,4924987,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1256_LeafPhotoA_2025-09-08 16_33_05.105-05_00.jpg,1256_LeafPhotoA_2025-09-08 16_33_05.105,1256,Nebraska2025,1.0,47,7,PI656113,NE7,3951438,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1256_LeafPhotoA_2025-09-08 16_33_20.459-05_00.jpg,1256_LeafPhotoA_2025-09-08 16_33_20.459,1256,Nebraska2025,1.0,47,7,PI656113,NE7,4756969,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1257_LeafPhotoA_2025-09-08 16_31_47.223-05_00.jpg,1257_LeafPhotoA_2025-09-08 16_31_47.223,1257,Nebraska2025,1.0,46,7,SC0235,NE7,3284153,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1257_LeafPhotoA_2025-09-08 16_31_58.175-05_00.jpg,1257_LeafPhotoA_2025-09-08 16_31_58.175,1257,Nebraska2025,1.0,46,7,SC0235,NE7,3849369,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1257_LeafPhotoA_2025-09-08 16_32_23.671-05_00.jpg,1257_LeafPhotoA_2025-09-08 16_32_23.671,1257,Nebraska2025,1.0,46,7,SC0235,NE7,3979195,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1258_LeafPhotoA_2025-09-08 16_30_59.985-05_00.jpg,1258_LeafPhotoA_2025-09-08 16_30_59.985,1258,Nebraska2025,1.0,45,7,PI533996,NE7,3291733,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1258_LeafPhotoA_2025-09-08 16_31_01.774-05_00.jpg,1258_LeafPhotoA_2025-09-08 16_31_01.774,1258,Nebraska2025,1.0,45,7,PI533996,NE7,3289902,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1258_LeafPhotoA_2025-09-08 16_31_15.963-05_00.jpg,1258_LeafPhotoA_2025-09-08 16_31_15.963,1258,Nebraska2025,1.0,45,7,PI533996,NE7,3720320,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1258_LeafPhotoA_2025-09-08 16_31_30.669-05_00.jpg,1258_LeafPhotoA_2025-09-08 16_31_30.669,1258,Nebraska2025,1.0,45,7,PI533996,NE7,3488451,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1259_LeafPhotoA_2025-09-08 16_30_12.453-05_00.jpg,1259_LeafPhotoA_2025-09-08 16_30_12.453,1259,Nebraska2025,1.0,44,7,PI595725,NE7,3618520,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1259_LeafPhotoA_2025-09-08 16_30_23.555-05_00.jpg,1259_LeafPhotoA_2025-09-08 16_30_23.555,1259,Nebraska2025,1.0,44,7,PI595725,NE7,3264001,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1259_LeafPhotoA_2025-09-08 16_30_38.744-05_00.jpg,1259_LeafPhotoA_2025-09-08 16_30_38.744,1259,Nebraska2025,1.0,44,7,PI595725,NE7,2349930,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device7/1260_LeafPhotoA_2025-09-08 16_29_10.870-05_00.jpg,1260_LeafPhotoA_2025-09-08 16_29_10.870,1260,Nebraska2025,1.0,43,7,PI576428,NE7,4063194,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device7/1260_LeafPhotoA_2025-09-08 16_29_24.500-05_00.jpg,1260_LeafPhotoA_2025-09-08 16_29_24.500,1260,Nebraska2025,1.0,43,7,PI576428,NE7,4772884,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1260_LeafPhotoA_2025-09-08 16_29_52.976-05_00.jpg,1260_LeafPhotoA_2025-09-08 16_29_52.976,1260,Nebraska2025,1.0,43,7,PI576428,NE7,4132203,1,CV2,ok
data/externalsourcerequired/ne2025/device7/1261_LeafPhotoA_2025-09-08 16_28_18.923-05_00.jpg,1261_LeafPhotoA_2025-09-08 16_28_18.923,1261,Nebraska2025,1.0,42,7,PI534131,NE7,4345291,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1261_LeafPhotoA_2025-09-08 16_28_39.256-05_00.jpg,1261_LeafPhotoA_2025-09-08 16_28_39.256,1261,Nebraska2025,1.0,42,7,PI534131,NE7,5017960,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1261_LeafPhotoA_2025-09-08 16_28_52.946-05_00.jpg,1261_LeafPhotoA_2025-09-08 16_28_52.946,1261,Nebraska2025,1.0,42,7,PI534131,NE7,4748129,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1262_LeafPhotoA_2025-09-08 16_27_16.439-05_00.jpg,1262_LeafPhotoA_2025-09-08 16_27_16.439,1262,Nebraska2025,1.0,41,7,,NE7,2487451,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1262_LeafPhotoA_2025-09-08 16_27_29.678-05_00.jpg,1262_LeafPhotoA_2025-09-08 16_27_29.678,1262,Nebraska2025,1.0,41,7,,NE7,2996457,2,CV2,ok
data/externalsourcerequired/ne2025/device7/1262_LeafPhotoA_2025-09-08 16_27_49.515-05_00.jpg,1262_LeafPhotoA_2025-09-08 16_27_49.515,1262,Nebraska2025,1.0,41,7,,NE7,3793333,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1263_LeafPhotoA_2025-09-08 16_22_56.619-05_00.jpg,1263_LeafPhotoA_2025-09-08 16_22_56.619,1263,Nebraska2025,1.0,40,7,SC0923,NE7,4084764,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1263_LeafPhotoA_2025-09-08 16_23_22.630-05_00.jpg,1263_LeafPhotoA_2025-09-08 16_23_22.630,1263,Nebraska2025,1.0,40,7,SC0923,NE7,4884206,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1263_LeafPhotoA_2025-09-08 16_23_38.717-05_00.jpg,1263_LeafPhotoA_2025-09-08 16_23_38.717,1263,Nebraska2025,1.0,40,7,SC0923,NE7,5119577,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1264_LeafPhotoA_2025-09-08 16_21_58.024-05_00.jpg,1264_LeafPhotoA_2025-09-08 16_21_58.024,1264,Nebraska2025,1.0,39,7,PI533861,NE7,5117833,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1264_LeafPhotoA_2025-09-08 16_22_21.244-05_00.jpg,1264_LeafPhotoA_2025-09-08 16_22_21.244,1264,Nebraska2025,1.0,39,7,PI533861,NE7,4074472,1,CV2,ok
data/externalsourcerequired/ne2025/device7/1264_LeafPhotoA_2025-09-08 16_22_38.258-05_00.jpg,1264_LeafPhotoA_2025-09-08 16_22_38.258,1264,Nebraska2025,1.0,39,7,PI533861,NE7,4470383,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1265_LeafPhotoA_2025-09-08 16_20_58.175-05_00.jpg,1265_LeafPhotoA_2025-09-08 16_20_58.175,1265,Nebraska2025,1.0,38,7,PI534071,NE7,2897113,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1265_LeafPhotoA_2025-09-08 16_21_10.202-05_00.jpg,1265_LeafPhotoA_2025-09-08 16_21_10.202,1265,Nebraska2025,1.0,38,7,PI534071,NE7,2822755,1,CV2,ok
data/externalsourcerequired/ne2025/device7/1265_LeafPhotoA_2025-09-08 16_21_30.137-05_00.jpg,1265_LeafPhotoA_2025-09-08 16_21_30.137,1265,Nebraska2025,1.0,38,7,PI534071,NE7,2161487,3,CV2,ok
data/externalsourcerequired/ne2025/device7/1266_LeafPhotoA_2025-09-08 16_20_10.812-05_00.jpg,1266_LeafPhotoA_2025-09-08 16_20_10.812,1266,Nebraska2025,1.0,37,7,PI656058,NE7,3882962,2,CV2,ok
data/externalsourcerequired/ne2025/device7/1266_LeafPhotoA_2025-09-08 16_20_25.613-05_00.jpg,1266_LeafPhotoA_2025-09-08 16_20_25.613,1266,Nebraska2025,1.0,37,7,PI656058,NE7,4039075,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1266_LeafPhotoA_2025-09-08 16_20_40.775-05_00.jpg,1266_LeafPhotoA_2025-09-08 16_20_40.775,1266,Nebraska2025,1.0,37,7,PI656058,NE7,4023506,1,CV2,ok
data/externalsourcerequired/ne2025/device7/1267_LeafPhotoA_2025-09-08 16_19_11.885-05_00.jpg,1267_LeafPhotoA_2025-09-08 16_19_11.885,1267,Nebraska2025,1.0,36,7,PI576336,NE7,2230435,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1267_LeafPhotoA_2025-09-08 16_19_24.654-05_00.jpg,1267_LeafPhotoA_2025-09-08 16_19_24.654,1267,Nebraska2025,1.0,36,7,PI576336,NE7,3290477,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1267_LeafPhotoA_2025-09-08 16_19_47.103-05_00.jpg,1267_LeafPhotoA_2025-09-08 16_19_47.103,1267,Nebraska2025,1.0,36,7,PI576336,NE7,2727584,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1268_LeafPhotoA_2025-09-08 16_18_08.501-05_00.jpg,1268_LeafPhotoA_2025-09-08 16_18_08.501,1268,Nebraska2025,1.0,35,7,,NE7,3616746,0,CV2,failed_cropping
data/externalsourcerequired/ne2025/device7/1268_LeafPhotoA_2025-09-08 16_18_21.694-05_00.jpg,1268_LeafPhotoA_2025-09-08 16_18_21.694,1268,Nebraska2025,1.0,35,7,,NE7,3651527,4,CV2,ok
data/externalsourcerequired/ne2025/device7/1268_LeafPhotoA_2025-09-08 16_18_36.417-05_00.jpg,1268_LeafPhotoA_2025-09-08 16_18_36.417,1268,Nebraska2025,1.0,35,7,,NE7,4324227,4,CV2,ok
